班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
3055	09:20	丽江	襄阳	5	165	143	否	2627
3056	00:30	锡林浩特	成都	4	199	170	否	438
3057	00:20	荆州	阿尔山	6	61	31	否	1755
3058	19:50	大庆	霍林郭勒	7	79	43	否	3364
3059	14:50	白山	台州	6	237	97	否	3388
3060	18:20	神农架	宜宾	5	68	30	否	318
3061	11:00	高雄	秦皇岛	5	135	0	否	3927
3062	20:50	鄂尔多斯	衡阳	1	244	129	否	202
3063	00:50	二连浩特	克拉玛依	5	60	25	否	3987
3064	18:10	鸡西	贵阳	7	233	227	否	191
3065	23:20	营口	哈密	6	166	13	否	3361
3066	07:20	塔城	白山	4	57	17	否	3229
3067	15:50	长沙	呼和浩特	1	186	161	否	1484
3068	18:50	花莲	昌都	1	226	140	否	2743
3069	11:10	石家庄	阿里	1	198	143	否	1158
3070	12:10	漠河	固原	4	245	201	否	602
3071	11:20	临汾	伊春	4	161	55	否	1777
3072	08:50	吕梁	梅州	1	220	77	否	851
3073	08:20	包头	西双版纳	5	187	150	否	109
3074	21:20	伊宁	郑州	1	140	66	否	561
3075	11:30	稻城	腾冲	4	150	139	否	3593
3076	21:10	常州	郑州	2	115	46	否	3070
3077	22:10	潍坊	庆阳	3	127	30	否	202
3078	16:20	大连	丹东	1	220	6	否	174
3079	01:10	乌兰浩特	柳州	2	91	85	否	2495
3080	17:40	潍坊	加格达奇	3	174	110	否	2885
3081	13:30	荆州	芜湖	3	64	22	否	576
3082	15:00	阿勒泰	遵义	4	97	69	否	2864
3083	11:10	衡阳	阿拉善右	6	151	17	否	400
3084	19:00	二连浩特	昆明	4	249	42	否	897
3085	04:10	唐山	松原	4	72	18	否	2325
3086	08:10	杭州	夏河	3	199	159	否	128
3087	18:00	喀什	郑州	1	145	98	否	1781
3088	21:00	连云港	东营	4	229	76	否	259
3089	21:00	和田	松原	1	187	72	否	994
3090	04:40	呼和浩特	衢州	7	65	34	否	3539
3091	06:50	南昌	南竿	7	168	77	否	2979
3092	13:20	阿勒泰	铜仁	4	144	115	否	2481
3093	14:50	连云港	运城	5	82	11	否	207
3094	02:10	伊春	邵阳	6	78	21	否	538
3095	07:00	揭阳	德令哈	4	73	0	否	2133
3096	04:10	霍林郭勒	井冈山	4	175	0	否	381
2022 1 25 96
3097	09:20	台中	九江	1	100	5	否	1193
3098	05:10	凯里	济南	4	60	48	否	1082
3099	06:30	上海	呼伦贝尔	4	176	153	否	3542
3100	10:50	台中	丹东	7	180	64	否	3621
3101	09:50	毕节	康定	6	174	153	否	291
3102	00:50	张家界	黔江	1	74	10	否	3005
3103	00:20	衡阳	南阳	2	199	150	否	1961
3104	12:00	义乌	果洛	1	167	134	否	3054
3105	07:50	二连浩特	赣州	6	105	89	否	3652
3106	19:40	唐山	重庆	2	68	5	否	1455
3107	11:10	台北	凯里	6	105	14	否	2665
3108	18:30	包头	白山	2	205	34	否	1867
3109	02:20	莎车	台州	1	239	57	否	1835
3110	22:30	台州	嘉峪关	7	61	49	否	2565
3111	16:50	天水	南阳	1	84	36	否	3346
3112	12:30	松原	义乌	5	211	46	否	1702
3113	10:50	马公	阿尔山	6	233	138	否	622
3114	00:20	东营	二连浩特	1	56	23	否	3484
3115	14:20	台北	神农架	3	247	122	否	911
3116	17:00	富蕴	塔城	1	250	204	否	939
3117	17:20	且末	海口	5	86	32	否	1571
3118	10:30	琼海	康定	1	129	35	否	579
3119	22:10	漠河	佛山	3	121	3	否	1011
3120	10:50	上饶	扎兰屯	4	55	25	否	3454
3121	04:40	泸州	厦门	1	62	26	否	701
3122	04:20	长沙	池州	3	124	101	否	481
3123	08:10	舟山	铜仁	1	163	41	否	311
3124	06:50	新源	鞍山	1	85	42	否	1105
3125	14:20	张家口	威海	4	180	28	否	287
3126	21:50	迪庆	佳木斯	3	222	189	否	3314
3127	11:00	德令哈	荆州	6	158	131	否	2700
3128	05:40	深圳	林芝	6	155	108	否	768
3129	13:00	陇南	东营	4	80	48	否	2586
3130	05:00	恩施	巴中	7	212	35	否	3663
3131	00:00	黎平	满洲里	2	128	68	否	1559
3132	01:10	忻州	池州	3	190	48	否	536
3133	01:30	且末	唐山	6	52	50	否	110
3134	13:40	白城	舟山	1	91	75	否	3132
3135	22:40	台北	大理	4	215	125	否	3015
3136	16:40	台北	宜宾	1	223	61	否	103
3137	03:40	乌海	北京	2	230	176	否	2113
3138	05:40	河池	建三江	5	54	51	否	822
3139	22:50	建三江	衡阳	5	207	146	否	3447
3140	18:40	昆明	铜仁	1	185	115	否	261
3141	19:20	绵阳	临沂	1	80	29	否	1827
3142	04:30	九寨沟	信阳	7	81	16	否	3058
3143	23:00	大理	兴义	4	127	43	否	2457
3144	16:20	富蕴	哈密	7	64	10	否	2381
3145	08:10	稻城	揭阳	3	245	35	否	2741
3146	11:10	佳木斯	哈密	6	95	33	否	2416
3147	10:10	兴义	南充	2	83	73	否	1904
3148	10:40	毕节	菏泽	7	84	41	否	1691
3149	18:50	重庆	昭通	7	84	83	否	324
3150	09:20	黑河	台州	1	80	20	否	3457
3151	06:30	常州	柳州	7	216	124	否	388
3152	23:50	赤峰	六盘水	1	102	13	否	2259
3153	03:50	昌都	嘉义	6	70	29	否	305
3154	15:50	济南	赣州	1	80	18	否	1757
3155	04:30	白城	济宁	2	199	77	否	485
3156	15:00	武夷山	朝阳	1	210	59	否	3373
3157	17:20	凯里	临沂	7	142	26	否	3631
3158	05:10	哈密	庆阳	5	95	27	否	3353
3159	04:10	营口	鞍山	3	67	22	否	3792
3160	12:10	塔城	白山	2	81	23	否	197
3161	04:40	广元	夏河	3	77	26	否	1504
3162	10:50	北海	徐州	5	189	84	否	540
3163	13:40	秦皇岛	温州	4	88	66	否	3122
3164	19:30	池州	达州	4	88	41	否	1958
3165	13:40	杭州	南宁	2	72	21	否	2631
3166	14:40	泉州	凯里	3	65	38	否	2352
3167	08:00	广元	喀什	2	226	56	否	789
3168	23:50	南充	库车	7	62	11	否	2257
3169	11:50	宁波	运城	3	184	39	否	2935
3170	18:20	承德	琼海	5	131	3	否	180
3171	20:40	铜仁	六盘水	1	154	132	否	605
3172	22:10	铜仁	张家口	2	54	39	否	3996
3173	07:50	哈密	库车	6	52	40	否	1354
3174	06:10	天津	昌都	3	210	137	否	3478
3175	02:30	中卫	临沧	3	54	10	否	3122
3176	08:00	连云港	广州	6	151	108	否	1196
3177	09:30	武汉	绵阳	4	89	29	否	152
3178	17:20	赤峰	巴中	6	161	8	否	2073
3179	17:10	景德镇	九寨沟	6	143	30	否	869
3180	22:40	珠海	银川	2	109	95	否	2136
3181	16:40	黑河	白山	5	53	40	否	3448
3182	12:00	澜沧	康定	6	66	17	否	614
3183	10:20	哈密	宜宾	7	96	21	否	1394
3184	08:40	布尔津	通辽	7	71	6	否	134
3185	05:40	宜昌	香港	1	198	52	否	3937
3186	07:10	梅州	塔城	2	215	3	否	590
3187	05:50	九江	台州	6	58	32	否	223
3188	05:30	大理	黑河	4	238	204	否	1407
3189	15:30	杭州	汉中	6	213	159	否	176
3190	08:20	迪庆	南充	3	67	17	否	1747
3191	17:50	阿里	西宁	4	214	102	否	105
3192	14:50	阿拉善左	布尔津	2	168	135	否	3992
2022 1 26 70
3193	08:10	深圳	鸡西	5	182	41	否	871
3194	06:40	松原	舟山	1	64	34	否	1129
3195	17:50	建三江	武汉	1	205	18	否	1140
3196	05:30	盐城	太原	1	51	29	否	153
3197	06:10	上饶	大连	2	52	3	否	2026
3198	01:10	深圳	宜宾	1	162	44	否	1082
3199	18:30	南通	莎车	5	145	10	否	1778
3200	03:10	日照	嘉峪关	2	62	30	否	546
3201	04:10	抚远	南阳	1	141	80	否	1855
3202	05:10	烟台	盐城	4	86	69	否	1001
3203	22:30	福州	富蕴	6	205	43	否	2639
3204	16:30	乌鲁木齐	信阳	1	93	76	否	3205
3205	09:30	锡林浩特	吐鲁番	7	122	69	否	1433
3206	03:20	九江	吐鲁番	2	205	72	否	2692
3207	21:50	怀化	固原	3	68	32	否	171
3208	01:10	临汾	台东	7	155	28	否	3968
3209	13:10	黑河	盐城	5	78	13	否	380
3210	18:50	神农架	黔江	2	72	70	否	1745
3211	00:50	六盘水	吐鲁番	5	169	155	否	3647
3212	16:10	长治	黄山	3	144	5	否	1417
3213	16:30	凯里	鞍山	4	104	30	否	3339
3214	03:40	宜昌	济南	4	89	81	否	2774
3215	14:00	日喀则	庆阳	3	62	43	否	1838
3216	20:30	中卫	夏河	6	143	91	否	2198
3217	03:10	长治	马祖	3	153	59	否	3216
3218	05:10	唐山	通化	1	93	69	否	2658
3219	08:00	绵阳	丹东	6	239	182	否	3026
3220	22:30	锦州	海口	6	67	6	否	2941
3221	05:00	南宁	呼伦贝尔	3	167	136	否	1941
3222	16:40	克拉玛依	黎平	7	131	77	否	815
3223	04:00	嘉义	徐州	4	176	132	否	2791
3224	12:30	芜湖	徐州	5	247	145	否	2819
3225	22:20	阿拉善右	阜阳	3	171	165	否	2470
3226	20:00	梧州	潍坊	1	224	87	否	173
3227	04:30	格尔木	果洛	7	59	49	否	220
3228	09:30	衡阳	徐州	3	67	21	否	2027
3229	23:10	永州	成都	3	101	31	否	1540
3230	02:30	攀枝花	哈密	4	240	20	否	681
3231	08:30	北海	花土沟	7	64	19	否	943
3232	10:40	果洛	威海	6	193	37	否	1029
3233	07:30	大庆	安顺	3	118	72	否	152
3234	01:00	新源	玉树	2	133	61	否	170
3235	06:20	乌兰察布	衡阳	2	235	95	否	2094
3236	17:00	济宁	井冈山	1	55	48	否	2068
3237	06:40	齐齐哈尔	秦皇岛	4	64	60	否	333
3238	17:20	澳门	临汾	2	81	8	否	338
3239	08:10	常州	义乌	2	78	46	否	2590
3240	13:00	昆明	格尔木	1	140	55	否	412
3241	13:50	玉树	香港	5	84	7	否	1891
3242	03:30	昭通	芜湖	4	84	77	否	2025
3243	21:50	松原	临沧	6	149	133	否	851
3244	22:10	西宁	济南	7	201	54	否	3594
3245	11:50	桂林	铜仁	7	194	134	否	3380
3246	06:10	连云港	洛阳	1	167	161	否	413
3247	22:00	阿拉善左	张掖	7	99	71	否	3363
3248	21:10	迪庆	石家庄	4	179	113	否	168
3249	00:40	六盘水	红原	1	233	43	否	3415
3250	10:20	十堰	黔江	1	123	15	否	2091
3251	02:50	承德	乌兰察布	4	142	20	否	2594
3252	09:00	石家庄	神农架	7	151	108	否	475
3253	05:30	南竿	丹东	2	111	72	否	117
3254	16:40	南通	赣州	2	187	136	否	3631
3255	09:20	德令哈	安顺	5	63	19	否	1557
3256	10:30	莎车	梧州	1	217	195	否	3119
3257	16:20	上海	大同	5	204	162	否	3873
3258	07:50	布尔津	乌海	5	249	39	否	2427
3259	12:10	林芝	赣州	2	173	126	否	287
3260	08:50	常德	信阳	1	174	93	否	484
3261	12:30	阿拉善右	库车	7	192	86	否	2847
3262	15:50	安庆	九江	3	176	147	否	1858
2022 1 27 29
3263	16:10	威海	广元	5	66	32	否	2497
3264	14:10	张掖	淮安	7	186	116	否	3456
3265	12:00	张家口	库车	1	168	75	否	3965
3266	11:30	南竿	西昌	6	68	28	否	2807
3267	17:10	夏河	攀枝花	7	241	145	否	3179
3268	15:10	南宁	邵阳	6	115	114	否	1218
3269	03:30	福州	西昌	4	200	132	否	3211
3270	07:40	通辽	布尔津	3	175	102	否	584
3271	16:00	加格达奇	临汾	4	58	15	否	3510
3272	00:10	昆明	南昌	2	99	3	否	844
3273	20:40	石河子	鸡西	5	93	4	否	959
3274	23:30	巴中	莎车	1	53	39	否	177
3275	05:50	东营	库车	4	75	24	否	148
3276	17:40	普洱	富蕴	4	227	171	否	2598
3277	00:10	黎平	莎车	6	133	53	否	611
3278	11:50	岳阳	东营	1	78	67	否	1533
3279	08:30	义乌	若羌	1	139	6	否	2280
3280	18:40	白城	临沂	2	142	20	否	3673
3281	13:30	和田	襄阳	6	183	95	否	2498
3282	11:00	菏泽	邯郸	1	92	51	否	3849
3283	02:20	大理	西昌	6	181	88	否	2899
3284	03:30	马祖	怀化	5	249	126	否	2949
3285	20:40	盐城	唐山	5	187	55	否	636
3286	23:40	井冈山	普洱	1	205	70	否	3611
3287	09:20	普洱	广元	1	59	10	否	486
3288	04:40	秦皇岛	澳门	6	227	8	否	2718
3289	14:20	塔城	荆州	3	60	55	否	455
3290	23:00	包头	杭州	3	184	131	否	2333
3291	15:00	龙岩	鞍山	4	192	174	否	176
2022 1 28 66
3292	23:10	马公	张掖	7	175	109	否	1721
3293	10:30	二连浩特	十堰	2	80	72	否	368
3294	21:30	昭通	吕梁	6	68	59	否	1686
3295	00:30	金门	芜湖	4	119	46	否	1706
3296	21:00	嘉峪关	武夷山	2	54	7	否	121
3297	04:40	邯郸	琼海	1	227	203	否	759
3298	15:10	银川	抚远	4	73	67	否	3562
3299	14:20	抚远	天水	7	104	15	否	2261
3300	20:50	怀化	宜昌	6	233	22	否	815
3301	23:40	鸡西	固原	1	150	44	否	3615
3302	20:50	邯郸	呼伦贝尔	7	233	115	否	1681
3303	09:20	且末	北京	1	50	32	否	3370
3304	10:10	营口	阿拉善右	2	76	45	否	959
3305	13:20	九江	泸州	5	123	59	否	2658
3306	13:40	福州	新源	7	73	66	否	3028
3307	19:40	宜春	绵阳	1	72	6	否	703
3308	16:50	迪庆	九寨沟	7	74	6	否	1560
3309	04:20	临沧	莎车	4	166	107	否	1784
3310	18:20	宁波	台州	3	104	98	否	2276
3311	18:10	荔波	宜昌	7	244	242	否	1424
3312	22:00	湛江	丹东	5	96	62	否	1900
3313	21:40	拉萨	呼伦贝尔	5	66	42	否	385
3314	03:00	张家界	唐山	5	155	40	否	1594
3315	23:30	澳门	黎平	5	55	54	否	3629
3316	04:50	宜昌	康定	4	157	92	否	3234
3317	08:20	五大连池	红原	1	159	34	否	1544
3318	08:30	赣州	哈尔滨	3	164	95	否	1325
3319	10:30	克拉玛依	大同	2	95	51	否	149
3320	09:10	盐城	温州	3	214	139	否	3273
3321	21:40	长沙	柳州	1	135	118	否	2320
3322	08:40	鄂尔多斯	乌鲁木齐	6	138	16	否	1305
3323	18:40	马公	抚远	5	135	111	否	3511
3324	14:00	鄂尔多斯	塔城	3	212	129	否	2459
3325	19:30	运城	抚远	2	117	37	否	3464
3326	04:40	北海	花土沟	5	53	28	否	304
3327	17:50	台中	上海	7	100	57	否	3450
3328	19:30	祁连	天津	5	73	22	否	169
3329	12:40	陇南	榆林	6	86	70	否	460
3330	20:20	庆阳	常州	2	70	69	否	3827
3331	13:50	河池	澳门	1	75	61	否	3681
3332	16:50	海拉尔	武汉	7	181	70	否	1756
3333	06:20	高雄	阿尔山	6	70	58	否	3730
3334	00:30	淮安	六盘水	3	92	49	否	1829
3335	23:50	大同	抚远	1	141	27	否	3609
3336	13:30	淮安	抚远	1	238	143	否	1781
3337	18:50	保山	洛阳	1	112	53	否	2424
3338	16:50	万州	菏泽	2	69	58	否	3964
3339	23:40	淮安	鄂尔多斯	7	84	52	否	3854
3340	10:20	衡阳	济南	5	125	56	否	3264
3341	08:00	延安	桂林	5	143	64	否	1390
3342	19:10	攀枝花	忻州	5	58	28	否	2615
3343	13:30	拉萨	合肥	4	61	9	否	3009
3344	22:10	嘉义	巴彦淖尔	1	75	16	否	2436
3345	15:40	神农架	布尔津	5	222	82	否	3449
3346	11:30	芒市	张掖	4	97	42	否	1863
3347	16:30	霍林郭勒	无锡	1	99	76	否	121
3348	02:50	南昌	南竿	7	59	19	否	3985
3349	16:00	赣州	兴义	1	229	44	否	3874
3350	22:50	昆明	台北	1	70	24	否	518
3351	17:20	福州	林芝	4	96	26	否	2693
3352	14:10	常德	兰州	5	212	191	否	3327
3353	04:30	大连	铜仁	5	128	55	否	3913
3354	13:00	太原	白山	3	121	99	否	1089
3355	00:50	安庆	腾冲	6	179	33	否	198
3356	10:00	神农架	延吉	4	94	39	否	2058
3357	09:50	宜宾	义乌	6	65	50	否	507
2022 1 29 44
3358	09:20	呼和浩特	普洱	1	123	30	否	2479
3359	03:30	六盘水	拉萨	6	87	35	否	2534
3360	18:50	台州	黔江	1	224	200	否	3585
3361	17:30	莎车	信阳	7	104	10	否	2717
3362	22:00	赣州	梧州	1	116	46	否	477
3363	11:50	荔波	南充	1	233	222	否	2162
3364	00:50	上海	潍坊	1	64	41	否	3939
3365	23:20	扎兰屯	衢州	6	149	41	否	2685
3366	07:40	固原	阿拉善右	1	114	96	否	2503
3367	10:30	新源	佳木斯	5	146	135	否	3223
3368	23:20	喀什	邯郸	5	66	47	否	3114
3369	16:30	金门	稻城	4	190	166	否	2611
3370	05:50	郑州	台中	3	138	5	否	180
3371	00:10	澳门	西双版纳	6	248	131	否	3477
3372	22:40	库尔勒	九江	7	235	113	否	433
3373	20:20	南京	库尔勒	2	122	38	否	2055
3374	08:30	莎车	佳木斯	7	61	13	否	2256
3375	12:10	保山	丹东	3	224	22	否	1803
3376	06:30	南昌	营口	7	62	55	否	2063
3377	18:00	花莲	梧州	7	57	43	否	2456
3378	15:00	龙岩	淮安	4	137	39	否	2593
3379	06:20	佳木斯	承德	3	174	150	否	3921
3380	15:00	大庆	鞍山	4	172	80	否	145
3381	19:00	祁连	琼海	4	61	31	否	191
3382	03:20	建三江	固原	3	81	67	否	173
3383	15:00	景德镇	石家庄	7	51	45	否	2946
3384	08:20	大连	台州	7	124	3	否	1062
3385	15:40	井冈山	黑河	1	75	61	否	1877
3386	11:10	阿尔山	桂林	4	61	22	否	1579
3387	07:30	伊宁	永州	6	200	150	否	2834
3388	01:00	武汉	库车	7	146	58	否	2633
3389	21:30	惠州	布尔津	5	131	60	否	608
3390	08:10	扬州	烟台	6	64	10	否	1548
3391	05:30	邯郸	拉萨	1	66	48	否	2940
3392	03:40	腾冲	临沂	5	181	53	否	157
3393	05:00	西宁	天水	1	52	2	否	3160
3394	09:40	阿里	南京	2	51	29	否	900
3395	18:30	富蕴	九江	7	86	33	否	2217
3396	06:20	日喀则	博乐	1	134	48	否	2155
3397	00:10	齐齐哈尔	大同	3	114	6	否	3804
3398	15:00	通化	梅州	7	188	46	否	2333
3399	13:10	宜昌	阿尔山	1	100	22	否	3978
3400	09:50	台北	银川	2	168	67	否	1499
3401	22:10	兴义	连云港	6	56	14	否	1931
2022 1 30 98
3402	13:40	金昌	昭通	4	119	55	否	1771
3403	00:40	南充	凯里	1	124	121	否	3357
3404	22:00	文山	锦州	4	241	131	否	242
3405	07:10	康定	赤峰	2	116	113	否	510
3406	22:50	万州	兴义	1	127	74	否	170
3407	13:40	威海	无锡	3	86	67	否	1138
3408	15:10	文山	西双版纳	6	153	105	否	1289
3409	21:30	乌鲁木齐	榆林	3	56	6	否	2956
3410	10:10	青岛	牡丹江	2	223	111	否	3640
3411	23:40	重庆	惠州	3	77	45	否	3518
3412	15:20	六盘水	丽江	7	83	60	否	3242
3413	19:00	布尔津	长治	5	154	110	否	3379
3414	00:20	武隆	巫山	5	198	89	否	2392
3415	20:40	上饶	宜昌	1	144	117	否	183
3416	21:20	合肥	张家界	7	79	34	否	716
3417	02:40	珠海	北京	1	77	71	否	1407
3418	00:40	扬州	安庆	4	77	1	否	1925
3419	06:40	满洲里	南京	4	60	2	否	3548
3420	01:00	安庆	五大连池	7	190	187	否	110
3421	09:30	恩施	郑州	5	171	116	否	2839
3422	18:50	菏泽	丽江	7	137	127	否	3720
3423	12:00	台南	伊春	5	195	43	否	2508
3424	04:30	五大连池	通辽	6	196	135	否	1789
3425	09:10	格尔木	鄂尔多斯	3	74	41	否	1350
3426	23:50	佳木斯	若羌	4	110	12	否	1899
3427	15:00	祁连	毕节	2	232	167	否	483
3428	05:00	黑河	西宁	4	217	79	否	2395
3429	09:00	南宁	五大连池	3	131	66	否	783
3430	06:50	马公	且末	5	206	126	否	752
3431	14:00	合肥	吐鲁番	5	148	91	否	879
3432	04:30	花莲	塔城	2	105	7	否	1300
3433	01:10	临沧	常州	4	86	79	否	865
3434	00:50	绵阳	徐州	2	91	62	否	451
3435	17:50	沧源	花莲	6	97	45	否	1262
3436	10:30	阿勒泰	张家界	6	115	67	否	3379
3437	01:00	抚远	义乌	5	55	48	否	3486
3438	03:40	日喀则	贵阳	1	160	108	否	1811
3439	09:10	绵阳	成都	3	141	27	否	3085
3440	06:40	延安	嘉峪关	3	230	113	否	2907
3441	02:40	乌拉特中	建三江	1	80	49	否	3177
3442	01:30	乌拉特中	义乌	4	98	79	否	3811
3443	13:40	克拉玛依	铜仁	6	91	75	否	441
3444	08:20	乌兰察布	东营	6	89	64	否	3567
3445	11:20	加格达奇	广州	5	59	0	否	2357
3446	02:20	高雄	乌兰察布	2	234	100	否	2834
3447	13:00	邵阳	昌都	7	244	186	否	2352
3448	08:30	南竿	通化	1	249	120	否	162
3449	04:20	三亚	黑河	3	206	204	否	1606
3450	20:00	阿拉善左	台州	4	100	59	否	2388
3451	01:30	阿拉善右	康定	4	207	38	否	199
3452	07:30	哈密	长春	3	192	89	否	1664
3453	06:40	常德	洛阳	3	89	47	否	2150
3454	17:20	南通	吐鲁番	1	209	10	否	902
3455	18:30	银川	汉中	7	208	84	否	1049
3456	04:40	塔城	温州	5	70	35	否	3964
3457	00:50	松原	乌拉特中	3	182	10	否	2616
3458	01:10	荔波	盐城	1	189	41	否	3933
3459	15:40	安庆	台中	7	227	81	否	3092
3460	00:40	博乐	宜春	6	203	87	否	3797
3461	10:40	邵阳	西宁	5	236	32	否	2277
3462	18:20	巫山	张家界	4	71	38	否	3196
3463	17:20	马祖	西安	5	126	74	否	2683
3464	01:50	昆明	池州	6	112	37	否	3104
3465	05:50	襄阳	霍林郭勒	1	157	130	否	1049
3466	14:50	济南	澳门	3	69	15	否	3815
3467	14:50	西宁	天水	1	107	5	否	3299
3468	01:50	嘉义	天津	5	98	15	否	1428
3469	07:10	上饶	襄阳	5	144	95	否	251
3470	20:10	吐鲁番	阿拉善左	5	212	75	否	2795
3471	08:40	青岛	景德镇	1	139	64	否	200
3472	16:10	重庆	朝阳	4	131	129	否	1998
3473	19:20	台州	淮安	3	212	125	否	2607
3474	05:40	红原	贵阳	2	70	61	否	3305
3475	15:10	延吉	新源	5	58	33	否	2615
3476	13:30	黔江	石河子	2	246	116	否	3164
3477	14:20	唐山	南宁	2	167	79	否	2725
3478	08:00	乌拉特中	二连浩特	3	118	76	否	397
3479	10:20	毕节	香港	1	179	75	否	149
3480	08:30	九寨沟	建三江	7	120	55	否	681
3481	02:50	福州	宁蒗	2	133	55	否	2133
3482	05:30	贵阳	昭通	7	173	148	否	2532
3483	09:10	阿里	秦皇岛	1	158	7	否	3979
3484	17:10	稻城	榆林	4	247	98	否	468
3485	22:10	南竿	揭阳	4	139	30	否	729
3486	20:50	舟山	池州	6	69	51	否	3566
3487	20:20	义乌	吕梁	6	132	35	否	898
3488	08:10	沈阳	厦门	1	75	70	否	328
3489	03:40	张家口	上海	7	140	88	否	1330
3490	06:20	塔城	揭阳	1	94	93	否	1246
3491	19:50	营口	延安	1	218	138	否	1188
3492	14:40	济南	马祖	3	70	68	否	3468
3493	23:00	无锡	巴中	3	161	116	否	3398
3494	18:00	广元	攀枝花	7	51	8	否	239
3495	15:40	遵义	武夷山	1	208	97	否	1393
3496	19:50	遵义	迪庆	6	87	29	否	975
3497	20:10	舟山	西安	1	68	12	否	3039
3498	01:20	喀什	南充	1	64	32	否	1097
3499	08:00	重庆	乌海	6	190	168	否	1180
2022 1 31 24
3500	20:30	广元	芜湖	1	150	58	否	1915
3501	04:40	库车	贵阳	7	78	70	否	1220
3502	06:10	恩施	满洲里	4	60	0	否	839
3503	19:30	绵阳	玉树	1	175	47	否	2846
3504	06:00	石河子	洛阳	2	248	28	否	2305
3505	23:00	恩施	包头	3	203	184	否	2912
3506	17:20	马祖	吐鲁番	1	93	63	否	514
3507	21:00	富蕴	吕梁	5	65	48	否	456
3508	21:40	布尔津	上饶	5	187	112	否	2453
3509	01:50	广州	菏泽	2	94	69	否	963
3510	22:10	松原	锦州	3	101	79	否	936
3511	10:50	长治	临汾	1	177	11	否	1417
3512	01:10	珠海	毕节	2	180	28	否	3474
3513	11:30	珠海	黎平	6	87	68	否	1440
3514	11:50	黄山	上海	4	242	183	否	355
3515	10:00	深圳	巫山	6	181	34	否	348
3516	10:20	太原	二连浩特	1	126	76	否	1512
3517	19:40	杭州	张家口	6	168	108	否	2000
3518	02:30	恩施	花莲	3	232	6	否	2328
3519	13:50	万州	武汉	3	176	24	否	3661
3520	16:40	南阳	潍坊	2	161	119	否	2779
3521	03:20	怀化	乌拉特中	2	234	117	否	2568
3522	17:10	齐齐哈尔	阿里	1	213	121	否	2964
3523	11:50	朝阳	临沧	1	109	6	否	2313
2022 2 1 33
3524	01:00	襄阳	和田	1	90	51	否	3387
3525	14:50	黔江	潍坊	4	80	22	否	973
3526	17:20	台东	日照	5	72	2	否	328
3527	04:20	巴彦淖尔	北京	5	155	21	否	1486
3528	11:50	唐山	澳门	3	61	54	否	2282
3529	15:40	乌兰察布	吐鲁番	3	238	147	否	3467
3530	14:10	日喀则	永州	4	242	13	否	2675
3531	01:00	果洛	西宁	1	114	69	否	3172
3532	13:00	盐城	南昌	1	75	55	否	3053
3533	03:40	阿里	泸州	5	161	79	否	179
3534	17:10	昌都	马祖	1	132	68	否	144
3535	14:30	齐齐哈尔	阿克苏	4	136	120	否	1662
3536	01:20	无锡	珠海	6	172	160	否	3346
3537	18:00	台东	乌拉特中	4	185	23	否	3063
3538	15:50	呼伦贝尔	湛江	3	56	39	否	402
3539	01:10	凯里	襄阳	7	69	16	否	2087
3540	21:40	景德镇	万州	7	59	33	否	2402
3541	20:00	抚远	池州	6	235	176	否	1661
3542	11:30	哈密	昌都	3	215	138	否	2268
3543	11:40	珠海	陇南	2	88	10	否	2406
3544	10:00	澳门	张家口	1	54	16	否	1816
3545	00:50	芜湖	台州	4	94	92	否	3113
3546	03:00	通化	台南	1	145	78	否	3271
3547	04:40	锡林浩特	东营	5	167	131	否	2176
3548	08:00	九江	昆明	5	93	78	否	1737
3549	16:10	揭阳	昆明	5	218	34	否	2630
3550	17:10	迪庆	中卫	5	201	13	否	1878
3551	12:50	六盘水	玉树	7	82	25	否	1784
3552	07:50	武汉	鞍山	3	221	43	否	667
3553	18:10	库尔勒	加格达奇	3	142	93	否	258
3554	03:30	锡林浩特	海口	7	97	16	否	3869
3555	18:20	荔波	南竿	2	186	44	否	935
3556	22:10	运城	岳阳	2	161	148	否	2704
2022 2 2 54
3557	21:40	黑河	河池	3	89	84	否	717
3558	15:10	庆阳	衡阳	1	88	36	否	3835
3559	02:10	黄山	张家口	1	142	114	否	1709
3560	17:20	石家庄	琼海	5	178	120	否	3236
3561	14:00	呼和浩特	徐州	4	203	71	否	2469
3562	20:10	松原	丽江	1	141	104	否	1083
3563	22:00	伊宁	襄阳	3	235	179	否	3689
3564	06:50	河池	台州	3	61	20	否	3160
3565	07:00	马祖	丽江	2	116	100	否	3744
3566	03:10	昌都	长治	1	83	53	否	495
3567	22:50	若羌	塔城	6	59	2	否	1822
3568	09:30	拉萨	昌都	5	157	8	否	3944
3569	16:20	银川	建三江	4	210	202	否	507
3570	20:30	温州	百色	6	150	28	否	3319
3571	17:40	兰州	承德	1	230	16	否	1866
3572	09:50	永州	盐城	1	80	9	否	1965
3573	08:40	北京	张掖	3	192	110	否	2027
3574	22:20	红原	大理	2	146	44	否	197
3575	00:30	秦皇岛	昆明	5	142	139	否	1556
3576	23:30	阜阳	通化	7	167	8	否	1377
3577	07:40	武汉	荆门	6	59	18	否	3268
3578	09:30	澳门	博乐	5	99	3	否	2319
3579	18:20	漠河	朝阳	2	53	46	否	3366
3580	10:40	唐山	康定	1	58	17	否	2314
3581	14:40	石河子	敦煌	6	90	64	否	2213
