班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
3066	06:50	呼伦贝尔	泸州	5	238	74	否	575
3067	18:00	库尔勒	台州	1	213	206	否	954
3068	23:00	阜阳	稻城	6	192	179	否	3831
3069	09:40	武夷山	喀什	3	64	22	否	669
3070	03:20	乌兰察布	黑河	3	170	15	否	3902
3071	01:50	武夷山	哈密	5	88	0	否	2438
3072	20:30	厦门	三亚	5	101	96	否	3150
3073	10:00	中国澳门	常德	1	158	45	否	195
3074	19:30	海拉尔	北京	4	111	29	否	3628
3075	05:30	秦皇岛	张家口	7	115	29	否	3128
3076	17:30	六盘水	长沙	3	218	105	否	510
3077	03:30	长沙	延安	1	148	99	否	381
3078	14:50	鞍山	鄂尔多斯	1	50	19	否	1053
3079	14:20	吐鲁番	淮安	6	97	55	否	1299
3080	12:10	中国台北	乌兰察布	1	84	1	否	3350
3081	13:30	衡阳	潍坊	1	172	104	否	598
3082	03:50	哈密	朝阳	2	68	49	否	2517
3083	11:30	合肥	黄山	3	231	216	否	3302
3084	06:20	通辽	海口	7	169	131	否	701
3085	16:00	赤峰	桂林	5	157	84	否	3895
3086	20:20	和田	阿克苏	7	184	17	否	3747
3087	14:10	乌鲁木齐	日喀则	6	84	40	否	1838
3088	23:20	日喀则	中国花莲	5	52	48	否	3192
3089	12:20	九江	昌都	2	55	23	否	3009
3090	07:10	芒市	温州	1	117	45	否	1506
3091	13:00	黑河	潍坊	7	56	12	否	926
3092	06:30	宁波	营口	2	244	135	否	1521
3093	09:40	秦皇岛	花土沟	1	82	5	否	1994
2022 2 24 73
3094	07:50	林芝	额济纳旗	1	76	73	否	553
3095	14:10	中国澳门	南充	1	67	45	否	425
3096	01:20	乌海	汉中	2	193	187	否	149
3097	23:10	阿拉善右	石河子	3	110	60	否	140
3098	05:00	昭通	中国金门	7	75	64	否	2925
3099	20:10	临沂	临汾	3	161	7	否	2992
3100	01:20	中国花莲	博乐	3	65	62	否	2221
3101	04:00	大连	长治	4	165	94	否	2542
3102	02:40	三明	汉中	3	199	125	否	1045
3103	12:10	锦州	莎车	4	133	68	否	1221
3104	21:40	朝阳	稻城	5	123	35	否	3698
3105	08:50	果洛	德令哈	1	214	97	否	705
3106	07:10	芜湖	迪庆	4	219	16	否	731
3107	21:00	长治	延安	4	166	147	否	688
3108	05:30	永州	富蕴	7	112	66	否	283
3109	09:20	常州	长春	6	69	19	否	1816
3110	20:20	天水	中国台中	2	131	90	否	1495
3111	16:00	新源	喀什	3	86	1	否	3707
3112	17:00	天水	阿里	1	111	50	否	3762
3113	23:10	二连浩特	迪庆	7	72	18	否	177
3114	16:40	赤峰	衡阳	4	75	65	否	3390
3115	20:20	加格达奇	佳木斯	1	178	12	否	2087
3116	16:30	五大连池	陇南	5	99	34	否	1893
3117	03:00	五大连池	通化	3	153	55	否	909
3118	04:40	大连	格尔木	2	141	70	否	166
3119	18:10	赣州	红原	4	150	29	否	3623
3120	18:40	兰州	普洱	1	174	91	否	1460
3121	05:30	石家庄	黎平	1	134	40	否	3992
3122	07:20	扎兰屯	毕节	5	100	93	否	3836
3123	09:50	邯郸	中国金门	7	81	71	否	1601
3124	16:10	井冈山	沧源	5	219	53	否	460
3125	04:40	烟台	洛阳	2	61	56	否	3466
3126	10:20	广元	唐山	5	145	98	否	1424
3127	10:30	无锡	三亚	1	145	35	否	3572
3128	18:20	银川	通辽	2	99	89	否	2393
3129	17:00	林芝	恩施	5	128	2	否	2007
3130	20:40	合肥	乌海	1	228	213	否	901
3131	05:20	包头	深圳	7	190	161	否	300
3132	07:10	宜宾	阿里	7	53	26	否	253
3133	11:40	唐山	泉州	3	84	11	否	753
3134	22:00	菏泽	西双版纳	1	59	35	否	3534
3135	09:00	巫山	林芝	5	158	95	否	155
3136	16:40	合肥	中国澳门	5	242	47	否	3780
3137	19:10	兰州	菏泽	3	241	155	否	3100
3138	08:20	额济纳旗	敦煌	7	212	141	否	283
3139	07:40	中国台北	成都	2	77	73	否	599
3140	04:30	哈密	中国马祖	4	80	37	否	3444
3141	16:30	珠海	台州	6	217	5	否	420
3142	17:10	杭州	乌海	1	62	22	否	377
3143	06:20	柳州	忻州	5	233	7	否	3678
3144	12:40	德令哈	西安	3	99	76	否	3220
3145	11:10	洛阳	扬州	4	165	17	否	1588
3146	02:40	荔波	上饶	7	125	11	否	1777
3147	23:00	日喀则	龙岩	7	159	111	否	2050
3148	07:00	恩施	北海	2	72	60	否	3820
3149	12:50	天津	信阳	4	185	173	否	1733
3150	10:20	赤峰	衢州	2	248	61	否	702
3151	17:20	河池	博乐	7	120	71	否	2938
3152	14:00	喀什	海口	3	244	19	否	2694
3153	02:50	潍坊	临沂	6	136	36	否	2447
3154	18:10	黑河	揭阳	1	222	213	否	594
3155	21:50	固原	成都	6	106	101	否	582
3156	01:10	百色	锡林浩特	3	218	86	否	2792
3157	06:50	武夷山	贵阳	4	110	56	否	339
3158	17:00	中国金门	白山	6	128	79	否	3152
3159	10:50	富蕴	常州	4	88	41	否	1201
3160	07:50	阿拉善左	邵阳	5	70	51	否	3801
3161	23:00	怀化	北海	3	96	19	否	755
3162	00:30	安庆	哈尔滨	6	188	58	否	1292
3163	17:20	兴义	厦门	1	185	130	否	510
3164	09:00	连云港	延吉	7	100	23	否	2148
3165	06:20	呼伦贝尔	昌都	6	205	134	否	264
3166	14:00	威海	中国香港	3	136	86	否	3712
2022 2 25 59
3167	21:10	湛江	忻州	2	229	215	否	1459
3168	23:10	阜阳	百色	5	106	102	否	1307
3169	19:30	鞍山	常德	4	158	97	否	2768
3170	03:20	阿里	遵义	4	64	55	否	1555
3171	21:50	百色	日喀则	5	54	30	否	3048
3172	03:40	郑州	中国金门	2	74	59	否	910
3173	12:30	惠州	怀化	4	113	58	否	3417
3174	09:30	白山	黎平	1	79	42	否	1016
3175	08:00	秦皇岛	怀化	4	142	141	否	3529
3176	20:20	达州	邵阳	6	188	89	否	1425
3177	04:40	临沂	南通	5	119	115	否	726
3178	16:10	临沂	普洱	5	112	21	否	477
3179	07:00	义乌	林芝	1	186	4	否	2316
3180	19:40	兰州	黄山	1	230	73	否	1095
3181	11:00	怀化	固原	6	171	51	否	723
3182	08:00	中国香港	吐鲁番	6	77	20	否	2696
3183	01:50	景德镇	拉萨	1	154	118	否	146
3184	07:50	重庆	延吉	1	81	65	否	3189
3185	01:50	扬州	上饶	7	61	56	否	2456
3186	02:10	烟台	锦州	1	239	75	否	1931
3187	22:20	舟山	白山	4	65	50	否	2942
3188	17:10	迪庆	张掖	7	201	107	否	2480
3189	15:20	阿拉善左	花土沟	1	145	113	否	2758
3190	21:30	连云港	吕梁	5	130	127	否	3748
3191	23:20	黄山	通化	4	159	56	否	927
3192	15:00	安顺	五大连池	3	228	136	否	281
3193	05:00	吕梁	九寨沟	2	159	36	否	1205
3194	17:40	通辽	池州	4	61	52	否	1213
3195	19:50	菏泽	武夷山	1	85	71	否	1510
3196	19:00	阿克苏	西双版纳	7	76	66	否	3696
3197	09:50	二连浩特	襄阳	4	117	114	否	1439
3198	15:40	中国马公	昭通	5	153	143	否	418
3199	02:20	乌拉特中	龙岩	2	68	8	否	2944
3200	04:30	运城	格尔木	1	71	47	否	1804
3201	21:00	扬州	昌都	6	203	24	否	1844
3202	14:00	连云港	西昌	1	183	105	否	1239
3203	04:50	舟山	五大连池	1	192	18	否	1263
3204	19:40	巫山	通化	1	85	37	否	3754
3205	16:10	荆州	通化	1	126	119	否	3347
3206	22:00	武汉	临汾	7	68	55	否	3054
3207	18:40	喀什	阿尔山	2	50	28	否	109
3208	07:40	三明	库车	6	64	56	否	2196
3209	03:40	包头	徐州	4	229	170	否	2379
3210	15:50	富蕴	威海	7	160	10	否	1305
3211	11:50	长治	库车	1	175	75	否	1266
3212	16:30	丽江	通辽	2	77	39	否	2806
3213	04:50	菏泽	红原	7	167	160	否	1158
3214	18:10	怀化	福州	2	193	99	否	659
3215	16:00	克拉玛依	烟台	2	143	30	否	139
3216	07:00	延吉	九寨沟	5	104	74	否	280
3217	22:50	若羌	南昌	3	142	24	否	2921
3218	14:10	芒市	榆林	6	91	81	否	327
3219	23:00	十堰	锡林浩特	1	195	83	否	760
3220	19:10	太原	包头	6	133	105	否	3862
3221	14:00	攀枝花	淮安	7	78	64	否	692
3222	12:50	潍坊	厦门	6	187	62	否	2062
3223	10:30	岳阳	库车	4	115	6	否	2005
3224	12:40	阿拉善左	稻城	6	178	110	否	777
3225	06:10	襄阳	固原	3	51	41	否	2238
2022 2 26 64
3226	07:50	珠海	丽江	5	122	94	否	352
3227	08:50	中国澳门	佛山	5	156	76	否	494
3228	11:00	伊春	沈阳	7	139	15	否	108
3229	07:10	保山	泉州	1	61	38	否	2447
3230	19:50	襄阳	库车	6	69	58	否	1017
3231	08:50	巴中	南昌	7	56	30	否	3052
3232	13:50	兴义	黄山	7	60	9	否	1861
3233	08:30	红原	怀化	6	197	90	否	3936
3234	04:30	昭通	武隆	1	163	53	否	2046
3235	05:10	保山	荆门	3	90	44	否	1014
3236	22:20	岳阳	西宁	5	171	132	否	729
3237	03:50	承德	大连	3	123	24	否	384
3238	08:20	恩施	哈尔滨	3	223	22	否	2642
3239	09:50	白城	永州	3	91	71	否	1102
3240	23:20	库车	台州	7	141	33	否	3900
3241	01:50	抚远	忻州	7	66	64	否	3838
3242	16:00	迪庆	昌都	7	90	68	否	1418
3243	02:50	井冈山	金昌	6	164	118	否	686
3244	08:30	海拉尔	井冈山	7	107	103	否	448
3245	01:40	百色	果洛	3	70	34	否	128
3246	21:10	武汉	荆州	4	150	54	否	193
3247	02:40	博乐	包头	3	153	78	否	1103
3248	18:50	梅州	敦煌	4	149	40	否	1902
3249	10:40	揭阳	绵阳	5	172	1	否	3621
3250	13:50	安庆	荆门	3	204	123	否	960
3251	07:20	常德	通辽	4	61	49	否	3101
3252	11:50	巫山	中国台南	6	129	53	否	713
3253	06:50	延安	百色	6	63	38	否	2204
3254	02:30	呼伦贝尔	海拉尔	2	159	30	否	1114
3255	19:30	天津	大庆	1	85	24	否	352
3256	13:10	大连	昆明	4	102	12	否	2265
3257	04:40	黎平	珠海	7	180	170	否	298
3258	10:20	中国台东	凯里	2	56	39	否	2024
3259	05:20	日照	红原	7	138	132	否	224
3260	14:30	盐城	中国花莲	1	129	106	否	108
3261	04:10	西双版纳	芜湖	6	202	68	否	2594
3262	23:50	宁波	昭通	4	127	1	否	3705
3263	21:30	沈阳	通化	1	215	6	否	2249
3264	08:40	黎平	营口	1	100	76	否	2245
3265	22:20	神农架	夏河	5	177	19	否	986
3266	07:50	延吉	通辽	6	235	218	否	3102
3267	11:30	且末	柳州	6	165	77	否	408
3268	02:50	南京	合肥	7	153	22	否	842
3269	10:20	厦门	武夷山	2	71	58	否	2022
3270	04:10	邵阳	丽江	2	136	6	否	367
3271	15:20	巴彦淖尔	延安	6	209	77	否	3333
3272	20:30	淮安	伊春	2	88	45	否	999
3273	08:10	稻城	大庆	7	94	17	否	1937
3274	05:00	格尔木	中国马祖	6	243	231	否	2304
3275	17:20	延吉	怀化	1	58	22	否	2861
3276	13:10	五大连池	忻州	3	204	159	否	741
3277	08:10	上海	邯郸	2	123	112	否	3414
3278	02:50	南昌	中国高雄	4	199	120	否	2922
3279	09:00	阿拉善左	常德	7	57	9	否	3002
3280	07:20	烟台	唐山	1	101	52	否	3024
3281	10:10	呼和浩特	北海	5	79	77	否	3785
3282	11:30	沈阳	喀什	3	92	59	否	2122
3283	23:20	无锡	松原	1	180	59	否	690
3284	17:10	广州	神农架	2	216	117	否	1250
3285	22:10	台州	宜昌	7	241	103	否	3591
3286	00:00	巫山	玉树	3	63	8	否	3772
3287	04:20	天津	湛江	5	142	18	否	2555
3288	11:30	合肥	二连浩特	2	210	30	否	3475
3289	13:00	保山	红原	1	89	59	否	2023
2022 2 27 60
3290	22:00	丹东	大庆	4	94	38	否	2323
3291	13:00	凯里	烟台	3	151	130	否	776
3292	17:40	珠海	佳木斯	3	232	200	否	3902
3293	02:10	柳州	满洲里	6	127	82	否	3791
3294	09:50	张掖	荆州	1	228	192	否	2840
3295	22:50	遵义	沈阳	6	184	165	否	251
3296	13:20	五大连池	九江	1	207	158	否	2620
3297	13:00	塔城	花土沟	3	182	174	否	2628
3298	08:50	呼和浩特	珠海	3	200	194	否	1061
3299	06:40	常州	白城	1	154	131	否	3209
3300	01:30	临沂	文山	1	211	153	否	2796
3301	10:20	河池	齐齐哈尔	4	237	146	否	3331
3302	10:20	库车	中国台南	1	59	58	否	2225
3303	02:20	中国花莲	佳木斯	1	148	14	否	336
3304	13:30	南阳	丹东	7	168	120	否	754
3305	09:40	德令哈	乌兰浩特	7	206	191	否	152
3306	01:40	库尔勒	龙岩	4	99	21	否	2507
3307	05:20	保山	沈阳	1	134	71	否	2018
3308	00:10	林芝	南京	1	67	64	否	2038
3309	01:20	扬州	桂林	5	74	17	否	163
3310	19:20	乌兰浩特	林芝	4	134	28	否	153
3311	06:10	建三江	绵阳	6	126	53	否	3848
3312	19:20	青岛	安庆	1	197	129	否	3881
3313	04:30	齐齐哈尔	泉州	5	125	3	否	1007
3314	18:00	哈密	博乐	1	135	76	否	3946
3315	20:40	威海	白城	3	134	24	否	155
3316	23:50	巴彦淖尔	临汾	3	73	46	否	1490
3317	00:50	固原	临沧	1	230	44	否	2859
3318	19:10	中国南竿	无锡	2	92	2	否	3520
3319	08:00	新源	邵阳	7	74	57	否	3447
3320	01:10	黔江	乌鲁木齐	6	61	14	否	147
3321	14:30	嘉峪关	深圳	7	61	42	否	3971
3322	17:00	北海	岳阳	1	129	51	否	3804
3323	10:30	博乐	黄山	2	107	7	否	957
3324	12:10	漠河	榆林	2	144	24	否	430
3325	14:00	中卫	中国台南	1	133	18	否	1324
3326	19:10	呼和浩特	阿勒泰	3	140	93	否	760
3327	02:40	沧源	岳阳	4	77	51	否	1137
3328	15:40	百色	丹东	6	62	45	否	727
3329	00:50	威海	丽江	5	205	186	否	2080
3330	16:20	黑河	保山	3	176	42	否	2606
3331	08:00	中国澳门	佳木斯	4	210	177	否	893
3332	01:20	张家界	铜仁	4	89	75	否	3482
3333	11:10	汉中	天水	3	220	83	否	128
3334	01:50	阿拉善右	黔江	1	56	17	否	490
3335	03:00	荆州	伊春	3	227	35	否	2343
3336	19:40	布尔津	库车	2	169	159	否	2730
3337	08:00	恩施	乌兰察布	5	90	74	否	2575
3338	23:40	池州	昌都	2	211	67	否	2778
3339	20:30	宜春	佛山	1	143	120	否	158
3340	21:30	佛山	伊春	1	51	11	否	1923
3341	16:10	南通	霍林郭勒	1	72	19	否	218
3342	15:00	福州	扬州	1	73	72	否	565
3343	11:40	大连	庆阳	6	246	171	否	2586
3344	23:40	三亚	衡阳	1	69	26	否	105
3345	09:50	中国南竿	长春	1	132	113	否	1072
3346	20:40	乌鲁木齐	扎兰屯	3	214	75	否	3125
3347	16:40	合肥	固原	2	203	90	否	2165
3348	16:20	乌拉特中	腾冲	1	114	88	否	3617
3349	11:30	襄阳	台州	3	165	124	否	3883
2022 2 28 73
3350	08:20	巴中	长沙	7	66	11	否	3340
3351	00:50	深圳	海口	2	62	25	否	1514
3352	20:30	泉州	昭通	1	74	0	否	3110
3353	14:40	塔城	宁蒗	1	175	146	否	2859
3354	19:10	营口	大理	1	77	15	否	535
3355	07:20	漠河	霍林郭勒	7	71	69	否	2608
3356	17:30	博乐	中国马公	3	70	13	否	3796
3357	19:10	通辽	岳阳	2	242	195	否	914
3358	11:10	哈尔滨	中国台东	4	190	77	否	2623
3359	13:00	衡阳	乌兰浩特	7	235	34	否	1734
3360	23:50	珠海	梧州	2	104	39	否	2118
3361	03:40	抚远	重庆	3	180	111	否	720
3362	08:30	佳木斯	中国马祖	1	232	109	否	1131
3363	01:20	昆明	武汉	3	91	83	否	3799
3364	13:50	霍林郭勒	合肥	7	210	10	否	1308
3365	05:50	常德	合肥	3	57	25	否	2501
3366	10:40	赣州	唐山	1	59	38	否	711
3367	12:40	九寨沟	太原	2	97	81	否	2825
3368	19:50	黄山	延吉	2	78	60	否	3433
3369	10:20	西安	遵义	4	243	180	否	2082
3370	15:10	遵义	文山	1	108	106	否	3891
3371	21:10	宁波	长治	5	74	37	否	1958
3372	19:40	烟台	白城	2	226	71	否	1202
3373	18:40	铜仁	恩施	3	70	66	否	1164
3374	10:40	黔江	二连浩特	2	76	24	否	798
3375	05:20	邯郸	漠河	3	95	46	否	2218
3376	18:40	合肥	安庆	7	135	96	否	441
3377	20:00	普洱	石河子	3	154	60	否	2571
3378	09:30	大庆	黔江	6	129	117	否	2679
3379	12:10	乌兰察布	中国花莲	5	73	5	否	3467
3380	03:10	泉州	阜阳	2	115	95	否	3338
3381	01:50	邯郸	三明	1	95	17	否	2239
3382	20:30	长春	西昌	3	59	54	否	178
3383	01:40	淮安	乌拉特中	3	202	141	否	203
3384	04:50	日喀则	西昌	3	53	34	否	1193
3385	08:50	汉中	通化	1	137	47	否	470
3386	13:30	中国台中	榆林	1	149	79	否	1258
3387	12:00	北京	巴彦淖尔	4	161	127	否	146
3388	05:30	伊宁	邵阳	2	129	44	否	1672
3389	10:20	漠河	张家口	6	239	76	否	1922
3390	17:30	义乌	加格达奇	1	83	51	否	1283
3391	22:00	太原	襄阳	1	60	46	否	1452
3392	23:20	普洱	琼海	5	209	62	否	3075
3393	06:00	阿尔山	二连浩特	3	72	63	否	2649
3394	03:20	张掖	徐州	3	63	23	否	733
3395	23:10	佳木斯	伊春	1	214	178	否	3797
3396	17:30	长治	铜仁	7	63	1	否	2544
3397	05:10	景德镇	佛山	1	89	87	否	787
3398	16:50	三明	宜宾	6	143	47	否	3688
3399	06:20	普洱	海口	5	122	78	否	3016
3400	13:20	洛阳	石家庄	6	66	11	否	616
3401	23:10	连云港	常州	5	207	101	否	2632
3402	03:00	佛山	张掖	3	115	111	否	866
3403	12:50	杭州	泸州	5	53	7	否	3200
3404	00:10	日喀则	淮安	2	170	79	否	671
3405	03:10	安顺	博乐	1	143	5	否	3793
3406	10:40	石家庄	上饶	1	152	95	否	1825
3407	08:20	阿勒泰	锡林浩特	1	66	14	否	803
3408	05:30	昆明	昌都	5	127	126	否	725
3409	09:40	固原	库尔勒	5	57	24	否	143
3410	21:00	中国台南	霍林郭勒	1	226	67	否	3520
3411	11:20	大理	文山	6	95	42	否	3877
3412	01:50	潍坊	台州	4	133	99	否	3154
3413	19:50	邵阳	泉州	1	74	27	否	2753
3414	21:00	陇南	锡林浩特	3	53	1	否	1747
3415	13:40	南昌	河池	1	181	173	否	3108
3416	07:50	厦门	汉中	2	208	31	否	2691
3417	14:20	琼海	杭州	3	235	13	否	411
3418	02:40	揭阳	永州	6	112	2	否	3700
3419	21:20	阿里	安庆	6	212	150	否	1546
3420	05:20	泸州	济南	4	65	15	否	3949
3421	21:40	万州	大同	6	155	71	否	2625
3422	11:30	永州	长沙	2	211	22	否	2649
2022 3 1 84
3423	23:10	海拉尔	中国台南	3	57	29	否	1938
3424	23:00	扬州	南昌	4	114	68	否	3414
3425	04:20	长治	祁连	1	64	58	否	530
3426	00:20	锦州	福州	1	208	86	否	1462
3427	22:10	丹东	巴中	3	58	26	否	3120
3428	00:50	大连	唐山	1	249	234	否	1543
3429	08:20	迪庆	运城	2	58	38	否	2748
3430	16:00	阜阳	武夷山	7	58	25	否	3589
3431	01:50	常德	信阳	1	202	200	否	2031
3432	00:00	信阳	万州	4	92	48	否	484
3433	12:50	南昌	宁蒗	5	220	3	否	3710
3434	10:50	乌兰浩特	加格达奇	2	160	106	否	3100
3435	17:30	西昌	黔江	3	76	7	否	1811
3436	06:50	郑州	玉树	1	112	51	否	3444
3437	09:10	陇南	格尔木	2	73	19	否	2878
3438	22:40	天水	佛山	1	203	34	否	661
3439	13:20	荆州	通辽	3	228	124	否	1485
3440	02:50	大连	兰州	2	114	27	否	2270
3441	06:30	烟台	稻城	1	171	65	否	1117
3442	12:50	泉州	吐鲁番	1	60	25	否	828
3443	21:30	中国台南	西安	1	131	60	否	2240
3444	05:30	昌都	黑河	4	83	15	否	2217
3445	03:50	中国南竿	温州	7	134	25	否	3178
3446	21:10	龙岩	怀化	5	82	19	否	794
3447	10:40	营口	中国澳门	3	163	40	否	1908
3448	06:30	十堰	济宁	5	62	48	否	424
3449	09:00	南昌	阿拉善左	7	198	169	否	3975
3450	08:30	伊宁	柳州	5	237	230	否	3159
3451	19:00	汉中	常德	3	133	102	否	3724
3452	13:40	阿拉善左	威海	6	57	32	否	1711
3453	23:50	天水	万州	1	105	23	否	1542
3454	13:50	宜春	九寨沟	1	170	117	否	3926
3455	08:30	盐城	惠州	1	52	16	否	2807
3456	18:00	日照	东营	6	243	198	否	502
3457	21:20	鄂尔多斯	西双版纳	3	112	10	否	844
3458	13:30	宜春	东营	7	171	37	否	2222
3459	17:30	赣州	梅州	3	86	40	否	440
3460	22:50	烟台	红原	5	146	89	否	2908
3461	20:50	中国马祖	中国高雄	1	70	59	否	242
3462	23:30	扎兰屯	朝阳	1	57	4	否	1617
3463	23:00	阿拉善右	赣州	3	195	130	否	1790
3464	00:30	九江	梧州	3	163	125	否	2159
3465	19:20	宁波	太原	5	221	7	否	3709
3466	03:30	兰州	宜春	6	77	24	否	3287
3467	17:00	池州	扎兰屯	1	64	24	否	2187
3468	09:30	玉树	成都	1	193	70	否	1653
3469	10:10	三明	沈阳	4	121	78	否	412
3470	10:00	十堰	池州	6	144	58	否	2568
3471	08:40	毕节	哈尔滨	2	137	12	否	844
3472	16:50	龙岩	乌海	6	177	9	否	1430
3473	10:50	中国澳门	舟山	4	197	144	否	1890
3474	11:30	邯郸	福州	2	76	49	否	963
3475	18:40	岳阳	陇南	2	83	63	否	3901
3476	05:20	赣州	邯郸	3	124	109	否	2933
3477	10:20	武夷山	南充	6	215	14	否	1842
3478	22:00	新源	迪庆	1	109	80	否	3859
3479	17:50	南阳	赣州	7	66	3	否	3097
3480	08:20	梧州	常德	7	170	161	否	3490
3481	10:30	哈密	泸州	1	121	49	否	2612
3482	20:00	淮安	深圳	4	246	108	否	522
3483	05:20	榆林	康定	2	191	88	否	3379
3484	18:00	中国香港	南昌	2	69	9	否	2591
3485	19:40	北京	林芝	5	91	62	否	2426
3486	11:50	百色	张家口	1	140	20	否	668
3487	04:10	安庆	巴中	2	178	45	否	2536
3488	18:40	牡丹江	惠州	4	69	13	否	3613
3489	03:40	通化	无锡	2	143	106	否	3196
3490	06:30	果洛	芜湖	2	67	20	否	2853
3491	08:40	阿里	昭通	7	78	4	否	2800
3492	08:00	宜春	和田	6	118	86	否	193
3493	20:00	满洲里	南阳	1	98	65	否	435
3494	18:00	牡丹江	莎车	7	153	98	否	1316
3495	17:30	锦州	西昌	1	123	93	否	1527
3496	13:30	梅州	宜春	7	97	14	否	2975
3497	06:20	拉萨	格尔木	1	119	16	否	2104
3498	09:40	扬州	芜湖	6	118	14	否	3705
3499	05:00	阿勒泰	九寨沟	1	245	29	否	1480
3500	16:20	南通	保山	7	176	163	否	1563
3501	08:30	毕节	乌鲁木齐	2	86	1	否	2524
3502	18:30	凯里	扎兰屯	1	222	57	否	3265
3503	14:40	南昌	万州	6	170	53	否	2820
3504	09:50	济宁	永州	6	69	3	否	849
3505	10:10	吕梁	二连浩特	5	60	41	否	2180
3506	13:40	池州	丹东	1	156	89	否	2448
2022 3 2 44
3507	00:00	襄阳	阿拉善左	4	129	65	否	1486
3508	03:40	北海	巴彦淖尔	1	85	32	否	2175
3509	20:10	攀枝花	霍林郭勒	4	97	18	否	2357
3510	09:40	北海	宜宾	7	97	82	否	112
3511	08:10	洛阳	陇南	1	80	64	否	3936
3512	06:10	河池	中国花莲	2	55	37	否	3702
3513	09:20	若羌	保山	1	154	29	否	3426
3514	21:30	澜沧	河池	5	246	27	否	2904
3515	19:30	大庆	乌拉特中	7	178	156	否	380
3516	13:20	乌海	惠州	5	51	38	否	1420
3517	04:50	丹东	衢州	1	237	88	否	242
3518	03:10	恩施	鞍山	1	76	71	否	1546
3519	17:50	临汾	南昌	5	62	6	否	3755
3520	10:20	博乐	日喀则	3	92	0	否	1786
3521	15:20	湛江	南宁	6	135	89	否	3256
3522	01:00	二连浩特	黎平	3	75	59	否	2670
3523	18:30	扎兰屯	永州	2	76	56	否	298
3524	05:40	北海	徐州	3	170	71	否	2844
3525	08:50	扎兰屯	合肥	7	105	69	否	980
3526	01:20	临沧	中国台北	3	81	32	否	691
3527	14:10	锡林浩特	嘉峪关	1	62	6	否	142
3528	12:30	邯郸	上海	5	66	62	否	1665
3529	17:40	达州	揭阳	4	73	45	否	1721
3530	02:30	南阳	红原	1	78	2	否	859
3531	05:40	百色	抚远	6	83	49	否	3086
3532	08:50	芜湖	上海	2	147	18	否	1391
3533	01:40	北海	芜湖	5	93	80	否	612
3534	19:00	富蕴	池州	5	66	23	否	209
3535	16:40	邯郸	义乌	4	57	21	否	1317
3536	01:00	济宁	鞍山	1	205	197	否	2473
3537	15:00	克拉玛依	鄂尔多斯	2	56	31	否	575
3538	14:20	保山	佳木斯	7	218	38	否	1845
3539	13:00	攀枝花	揭阳	2	61	27	否	1452
3540	23:20	惠州	延吉	1	81	14	否	1148
3541	13:10	兰州	扎兰屯	3	165	77	否	1081
3542	10:50	六盘水	中国马公	7	55	19	否	3900
3543	13:40	荆门	上海	1	71	7	否	1237
3544	11:20	延吉	白城	2	129	84	否	2965
3545	18:50	兰州	中国嘉义	1	69	50	否	3671
3546	07:50	西昌	常州	6	188	171	否	194
3547	09:00	新源	中卫	6	90	28	否	484
3548	03:30	日喀则	东营	7	78	42	否	3539
3549	14:10	和田	固原	1	185	55	否	3190
3550	05:40	达州	伊春	2	138	114	否	2422
2022 3 3 28
3551	21:00	阿拉善左	九江	7	127	67	否	1451
3552	05:20	盐城	乌海	4	203	187	否	592
3553	21:50	扎兰屯	阿里	4	218	83	否	178
3554	09:30	五大连池	黔江	7	60	47	否	776
3555	03:10	秦皇岛	漠河	7	52	24	否	2050
3556	08:20	朝阳	东营	5	58	11	否	1883
3557	01:10	凯里	北京	3	215	184	否	2629
3558	03:00	中国马祖	库车	7	83	31	否	143
3559	08:30	西昌	九寨沟	7	87	64	否	1271
3560	20:10	银川	达州	1	94	60	否	1060
3561	08:00	延吉	北海	5	121	54	否	1403
3562	10:00	石家庄	梧州	6	96	18	否	1202
3563	03:10	鄂尔多斯	鸡西	6	140	121	否	3196
3564	08:40	额济纳旗	三明	4	76	23	否	1840
3565	18:50	张家口	朝阳	3	58	26	否	140
3566	06:30	洛阳	中卫	3	149	38	否	464
3567	22:00	乌鲁木齐	敦煌	5	146	117	否	2262
3568	22:30	赤峰	徐州	3	97	87	否	113
3569	15:30	西昌	九江	6	124	2	否	3875
3570	23:10	遵义	阿勒泰	5	90	52	否	3276
3571	15:00	岳阳	迪庆	5	178	30	否	1739
3572	20:10	大连	泉州	3	64	53	否	202
3573	23:50	迪庆	建三江	4	79	39	否	593
3574	05:30	阿拉善左	祁连	5	72	40	否	3059
3575	23:40	阿里	汉中	3	61	34	否	971
3576	03:30	库车	珠海	5	210	81	否	2905
3577	09:20	抚远	衡阳	5	51	13	否	2716
3578	15:30	敦煌	庆阳	3	185	91	否	2827
2022 3 4 63
3579	02:10	安顺	澜沧	7	56	21	否	162
3580	06:40	日照	沧源	7	116	80	否	1352
3581	17:30	湛江	庆阳	1	199	29	否	561
3582	12:20	石河子	伊春	1	175	148	否	2781
3583	02:00	敦煌	衡阳	4	110	31	否	1288
3584	21:40	日喀则	巫山	6	67	57	否	2385
3585	10:20	澜沧	松原	6	51	11	否	3777
3586	00:40	宁波	鸡西	5	188	55	否	1019
3587	05:30	黎平	张掖	2	186	32	否	1326
3588	02:30	芒市	西安	1	74	38	否	691
3589	18:10	宁波	太原	6	152	91	否	919
