班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
9005	00:40	林芝	郑州	6	84	77	否	2025
9006	08:40	香港	延安	4	226	56	否	3420
9007	20:20	张家口	高雄	2	95	72	否	160
9008	06:50	巴中	石河子	7	119	5	否	1312
9009	23:40	台南	临汾	2	94	30	否	3453
9010	07:10	南竿	岳阳	7	86	64	否	2953
9011	22:00	白山	南阳	1	147	24	否	2789
9012	14:30	拉萨	巫山	1	232	47	否	1912
9013	14:00	金门	锦州	3	76	50	否	2508
9014	09:00	乌拉特中	临沂	2	51	45	否	418
9015	05:20	安顺	安庆	7	95	86	否	791
9016	20:30	上海	南昌	7	202	114	否	491
9017	14:40	运城	琼海	2	55	42	否	142
9018	05:10	巴彦淖尔	锡林浩特	5	201	44	否	1761
9019	08:00	黎平	邵阳	1	96	40	否	3478
9020	09:50	库尔勒	唐山	1	111	78	否	3837
9021	15:50	保山	丹东	6	233	137	否	1465
9022	04:00	合肥	洛阳	7	241	158	否	1086
9023	16:10	安庆	黔江	2	98	28	否	616
9024	04:20	和田	厦门	5	141	12	否	2330
9025	00:00	高雄	邯郸	1	74	70	否	1663
9026	22:00	阜阳	信阳	1	94	57	否	3335
9027	20:20	台州	黑河	6	99	58	否	3094
9028	14:50	扎兰屯	博乐	6	142	55	否	232
9029	18:10	池州	梧州	1	51	7	否	1805
9030	18:00	阜阳	唐山	2	172	146	否	3329
9031	13:20	陇南	兴义	3	76	75	否	2918
9032	23:40	哈密	南宁	2	65	23	否	3686
9033	20:50	阿勒泰	花土沟	5	85	76	否	1594
9034	09:10	芒市	澜沧	3	78	72	否	248
9035	03:30	威海	重庆	2	248	163	否	3692
9036	14:30	漠河	呼伦贝尔	1	63	36	否	909
9037	07:30	张掖	巫山	1	50	12	否	2816
9038	10:10	济宁	黎平	3	207	31	否	2393
9039	21:30	漠河	梅州	3	234	163	否	419
9040	11:50	夏河	西昌	5	57	9	否	1040
9041	18:50	鄂尔多斯	上海	1	100	89	否	2653
9042	22:00	兰州	运城	3	138	113	否	3940
9043	12:40	常德	通辽	5	119	95	否	2944
9044	23:30	兴义	西宁	3	55	53	否	2538
9045	14:10	抚远	天津	6	229	23	否	1887
9046	12:40	凯里	阿里	2	110	40	否	3424
9047	15:40	铜仁	库车	1	55	28	否	504
9048	02:40	神农架	十堰	6	184	49	否	2496
9049	19:20	北京	重庆	2	106	93	否	3178
9050	21:50	台北	乌鲁木齐	2	98	57	否	501
9051	23:50	达州	舟山	6	95	79	否	423
9052	11:50	香港	万州	3	194	102	否	3890
9053	00:30	福州	扬州	3	167	37	否	1546
9054	01:30	拉萨	长沙	1	245	224	否	3187
9055	19:50	长治	澜沧	5	195	39	否	2177
9056	03:40	九寨沟	无锡	5	128	20	否	2052
9057	14:30	齐齐哈尔	黔江	1	227	37	否	1888
9058	15:30	三亚	淮安	6	92	79	否	1372
9059	04:00	固原	运城	5	150	37	否	2564
9060	17:50	霍林郭勒	昆明	2	221	134	否	3156
9061	20:40	常州	巴彦淖尔	5	201	77	否	1461
9062	07:20	通化	黔江	4	63	1	否	2069
9063	10:40	十堰	格尔木	7	111	96	否	3300
9064	22:30	延吉	丹东	2	56	24	否	2291
9065	03:40	丹东	中卫	7	121	34	否	1880
9066	19:30	湛江	南昌	2	145	28	否	3887
9067	20:40	林芝	汉中	2	129	51	否	178
9068	18:50	上海	徐州	7	161	159	否	626
9069	10:10	金昌	绵阳	6	173	58	否	3401
9070	08:00	新源	三亚	6	52	34	否	175
9071	11:50	广州	乌拉特中	1	197	97	否	2876
9072	12:10	梧州	揭阳	6	226	58	否	1211
9073	18:20	昌都	松原	3	155	108	否	1114
9074	01:40	巴彦淖尔	海口	3	65	40	否	241
9075	22:00	天津	香港	6	245	37	否	2182
9076	20:00	池州	阿勒泰	1	158	2	否	212
9077	11:30	中卫	济宁	6	107	93	否	1514
9078	12:50	榆林	上饶	7	54	6	否	3112
9079	22:30	安庆	无锡	6	147	56	否	2769
9080	19:30	忻州	丹东	1	166	117	否	2916
9081	20:40	台中	义乌	5	236	106	否	2689
9082	09:20	巴中	郑州	2	92	29	否	3011
9083	02:20	郑州	石河子	1	79	63	否	906
9084	09:20	邵阳	荆门	3	174	27	否	3726
9085	13:20	伊春	宁蒗	3	210	186	否	3848
9086	01:20	邵阳	哈密	6	242	201	否	2424
9087	19:00	西双版纳	庆阳	3	180	124	否	2743
9088	14:00	台北	岳阳	1	248	205	否	644
9089	00:50	满洲里	高雄	6	52	37	否	560
9090	12:10	佳木斯	遵义	1	219	26	否	1152
9091	16:40	吕梁	揭阳	1	56	4	否	2786
9092	16:40	保山	衡阳	2	78	62	否	1555
9093	02:40	吐鲁番	巴彦淖尔	7	78	53	否	3033
9094	09:40	鄂尔多斯	荔波	3	231	72	否	2398
9095	10:10	长治	六盘水	7	80	23	否	660
9096	10:20	台东	金门	7	74	42	否	978
9097	14:20	霍林郭勒	荆门	5	52	4	否	1829
9098	16:50	大连	乌拉特中	4	85	71	否	2481
9099	09:10	银川	金门	7	223	124	否	1112
9100	18:10	台北	宜春	1	107	23	否	273
9101	17:30	新源	郑州	1	244	71	否	3115
9102	03:30	邯郸	无锡	6	82	0	否	1320
9103	12:00	百色	新源	1	87	16	否	2765
9104	16:20	珠海	大连	4	204	47	否	2679
9105	14:40	包头	嘉义	2	237	41	否	452
9106	16:30	嘉峪关	乌鲁木齐	7	86	80	否	3954
9107	20:20	北京	大连	3	240	12	否	3841
9108	13:30	加格达奇	北海	4	129	43	否	550
9109	19:20	汉中	额济纳旗	1	155	8	否	2243
9110	23:30	金昌	额济纳旗	7	202	24	否	2056
9111	00:30	连云港	佳木斯	1	100	35	否	439
9112	17:20	和田	天水	7	115	96	否	1846
9113	08:20	中卫	呼伦贝尔	5	50	20	否	3529
9114	17:00	常州	海拉尔	7	60	14	否	2144
9115	01:50	营口	南昌	6	52	48	否	1023
9116	11:20	拉萨	花土沟	6	107	95	否	1158
9117	07:00	若羌	松原	7	216	95	否	2947
9118	21:10	芜湖	景德镇	7	60	59	否	1371
9119	14:40	武夷山	柳州	6	109	82	否	3169
9120	12:20	河池	太原	1	104	82	否	1441
9121	13:40	南阳	宜春	7	96	20	否	1016
9122	04:20	万州	唐山	6	115	68	否	2010
9123	16:20	运城	昌都	7	72	28	否	3094
9124	11:10	嘉义	中卫	6	184	33	否	3527
9125	13:30	襄阳	常州	4	64	35	否	3374
9126	06:40	台中	若羌	5	177	107	否	1172
9127	07:10	贵阳	荆门	2	86	69	否	3095
9128	01:10	乌海	台北	1	225	174	否	604
9129	04:40	上海	海口	7	170	4	否	114
9130	02:20	长春	石家庄	3	77	24	否	3367
9131	10:00	百色	朝阳	7	246	204	否	106
9132	22:40	怀化	太原	5	184	23	否	705
9133	21:30	榆林	霍林郭勒	7	67	63	否	2813
9134	01:20	台州	三亚	1	74	11	否	704
9135	18:00	白城	洛阳	5	211	56	否	941
9136	01:20	永州	榆林	6	209	128	否	1538
9137	14:30	莎车	延吉	5	124	45	否	3241
9138	02:20	凯里	五大连池	7	242	7	否	2411
2022 1 14 342
9139	20:00	常德	石家庄	6	76	3	否	3852
9140	09:00	井冈山	毕节	3	57	44	否	3484
9141	19:40	宜昌	红原	2	167	57	否	3626
9142	01:50	龙岩	果洛	4	83	55	否	2323
9143	08:40	阿拉善左	昆明	1	77	61	否	271
9144	23:30	通辽	池州	2	73	67	否	3678
9145	03:40	三亚	淮安	5	153	8	否	3969
9146	04:20	长春	台东	5	52	34	否	834
9147	22:50	岳阳	泸州	7	211	68	否	3654
9148	18:00	玉树	长治	6	128	85	否	449
9149	18:00	天津	牡丹江	1	187	32	否	255
9150	16:40	百色	丽江	7	240	126	否	1508
9151	07:30	嘉峪关	银川	1	97	89	否	124
9152	16:50	荆州	十堰	1	106	16	否	558
9153	07:40	金门	黎平	3	75	42	否	2553
9154	12:50	济南	太原	2	101	49	否	3426
9155	02:00	吐鲁番	南竿	6	196	70	否	1210
9156	19:50	梧州	日照	7	122	112	否	169
9157	18:30	珠海	德令哈	4	83	59	否	612
9158	00:50	永州	稻城	7	132	32	否	3074
9159	00:00	抚远	南京	6	174	21	否	3843
9160	02:10	延吉	黑河	3	54	24	否	189
9161	12:40	连云港	芜湖	5	90	24	否	2545
9162	04:30	霍林郭勒	合肥	5	60	3	否	822
9163	07:00	二连浩特	海口	2	87	57	否	838
9164	14:10	衢州	库尔勒	5	127	115	否	1011
9165	04:30	洛阳	长治	5	204	201	否	1870
9166	17:50	德令哈	衡阳	4	228	166	否	723
9167	02:40	马公	太原	1	198	187	否	3937
9168	14:00	临沧	祁连	4	77	27	否	3309
9169	18:50	花莲	九寨沟	5	102	72	否	2269
9170	14:40	马公	南昌	5	95	4	否	3676
9171	22:50	库车	澜沧	3	108	106	否	3240
9172	18:40	大同	荆州	1	213	169	否	1722
9173	06:40	永州	安顺	4	240	72	否	166
9174	19:10	邵阳	温州	7	63	23	否	538
9175	05:40	拉萨	合肥	1	87	35	否	3775
9176	18:30	阿勒泰	金门	2	155	64	否	1154
9177	01:20	腾冲	鸡西	2	201	1	否	3471
9178	01:40	秦皇岛	郑州	2	64	29	否	2258
9179	22:40	通化	赣州	1	188	53	否	3974
9180	23:30	百色	兴义	1	156	107	否	3911
9181	18:10	澳门	三明	7	74	49	否	2854
9182	07:10	桂林	马公	7	83	6	否	981
9183	01:40	阿尔山	昆明	5	160	107	否	628
9184	16:10	乌拉特中	陇南	5	197	100	否	182
9185	10:30	沧源	凯里	4	66	23	否	1233
9186	13:50	哈尔滨	青岛	5	71	2	否	3222
9187	22:00	青岛	安顺	5	125	105	否	2980
9188	06:10	白山	三亚	7	74	25	否	1563
9189	16:10	绵阳	文山	1	213	155	否	3029
9190	12:50	朝阳	库车	4	98	69	否	895
9191	22:30	和田	大同	1	95	94	否	2628
9192	16:20	唐山	宜春	5	68	20	否	1811
9193	20:50	花土沟	莎车	4	138	101	否	1303
9194	19:10	莎车	博乐	4	61	53	否	180
9195	17:50	南昌	深圳	6	62	61	否	1338
9196	06:00	济宁	上饶	2	71	49	否	1807
9197	06:40	温州	乌兰察布	6	99	14	否	1765
9198	02:20	昭通	宜春	6	164	142	否	1982
9199	21:30	西双版纳	琼海	7	135	72	否	2281
9200	08:40	常州	北海	3	70	46	否	1357
9201	15:30	呼和浩特	宁波	1	83	54	否	3525
9202	17:00	库尔勒	锦州	1	225	127	否	2726
9203	12:30	榆林	铜仁	4	124	42	否	3750
9204	07:20	梧州	万州	2	141	51	否	3391
9205	22:20	银川	沧源	2	215	172	否	2338
9206	09:10	和田	延安	6	205	189	否	3084
9207	05:20	石家庄	腾冲	4	72	59	否	2960
9208	18:40	永州	昌都	6	91	14	否	239
9209	11:30	衡阳	泸州	2	189	158	否	3363
9210	17:30	阜阳	张家口	3	108	20	否	2950
9211	01:20	朝阳	沧源	7	202	166	否	1773
9212	01:20	宜昌	贵阳	7	95	58	否	3160
9213	23:40	乌鲁木齐	鸡西	2	67	36	否	403
9214	10:00	鄂尔多斯	乌拉特中	3	52	9	否	1903
9215	14:40	信阳	邵阳	6	99	45	否	1933
9216	05:40	腾冲	河池	6	81	68	否	1774
9217	01:10	哈尔滨	澜沧	2	89	82	否	1423
9218	10:30	上海	南昌	3	150	145	否	2645
9219	22:00	三明	阜阳	1	81	16	否	3349
9220	04:10	南阳	满洲里	2	143	4	否	623
9221	17:30	牡丹江	衢州	1	173	171	否	2274
9222	04:20	阿尔山	安顺	5	105	88	否	1282
9223	17:30	阿勒泰	阿克苏	5	96	1	否	3331
9224	09:30	北京	佛山	3	155	20	否	138
9225	23:20	南阳	德令哈	6	56	40	否	3450
9226	13:20	康定	安顺	1	73	23	否	3325
9227	14:10	盐城	毕节	5	144	12	否	2316
9228	17:10	井冈山	九寨沟	2	59	28	否	1388
9229	20:00	张掖	深圳	4	117	46	否	2847
9230	15:30	阿尔山	绵阳	4	81	63	否	3685
9231	05:10	衢州	建三江	1	167	2	否	2904
9232	22:10	通辽	海拉尔	6	188	7	否	370
9233	07:20	上饶	沈阳	1	74	66	否	3768
9234	17:00	果洛	林芝	2	243	170	否	400
9235	22:10	岳阳	包头	1	136	9	否	1096
9236	23:20	沧源	邯郸	7	164	111	否	202
9237	17:40	花莲	吐鲁番	4	102	46	否	2156
9238	03:50	满洲里	赤峰	1	67	16	否	2432
9239	18:50	襄阳	三亚	3	54	7	否	1541
9240	21:20	泉州	常州	6	131	72	否	2167
9241	09:30	格尔木	成都	7	129	117	否	121
9242	14:40	常州	中卫	1	230	223	否	3385
9243	16:50	连云港	沈阳	1	89	19	否	1528
9244	23:10	克拉玛依	襄阳	2	71	33	否	3433
9245	23:40	香港	德令哈	2	100	15	否	2137
9246	09:40	河池	伊春	2	133	17	否	746
9247	08:10	攀枝花	塔城	2	76	54	否	3753
9248	21:40	喀什	绵阳	3	59	4	否	3327
9249	03:10	万州	二连浩特	3	190	140	否	3598
9250	20:20	西昌	赤峰	5	249	151	否	2930
9251	18:40	青岛	海口	7	203	197	否	2792
9252	23:30	敦煌	呼和浩特	2	62	58	否	1066
9253	22:30	合肥	长春	4	177	156	否	1304
9254	15:40	南竿	满洲里	1	51	32	否	711
9255	15:20	琼海	海拉尔	6	100	18	否	908
9256	22:10	额济纳旗	上饶	5	189	172	否	2026
9257	07:20	且末	鞍山	5	207	6	否	3940
9258	03:10	柳州	通化	7	83	26	否	549
9259	07:00	格尔木	荆州	1	91	6	否	2727
9260	09:20	西宁	南宁	7	101	73	否	3471
9261	07:50	宜昌	临汾	5	55	30	否	832
9262	00:50	南通	恩施	6	65	0	否	788
9263	16:00	唐山	二连浩特	1	166	113	否	2278
9264	00:30	宁波	嘉峪关	5	217	80	否	823
9265	20:00	天水	大庆	4	87	73	否	232
9266	20:00	哈尔滨	牡丹江	6	111	58	否	414
9267	12:50	贵阳	玉树	1	68	5	否	3755
9268	12:40	喀什	西安	1	94	69	否	1393
9269	00:10	西安	信阳	2	99	25	否	756
9270	01:40	赣州	毕节	7	87	61	否	3060
9271	18:10	海拉尔	厦门	6	233	203	否	3233
9272	20:30	巴中	三明	2	185	80	否	1894
9273	19:40	无锡	香港	1	80	41	否	1461
9274	22:30	海口	张家口	2	78	4	否	2518
9275	19:40	成都	喀什	7	188	183	否	2954
9276	00:00	锦州	巫山	1	118	110	否	442
9277	11:50	南竿	齐齐哈尔	5	133	34	否	2251
9278	04:50	腾冲	河池	6	224	188	否	1228
9279	05:20	长春	牡丹江	2	239	216	否	1041
9280	17:10	香港	张掖	4	142	9	否	3038
9281	02:00	金门	庆阳	1	55	27	否	3472
9282	09:00	通辽	贵阳	3	76	9	否	3032
9283	02:40	万州	三亚	1	60	8	否	1784
9284	06:50	泉州	伊宁	5	118	27	否	3365
9285	07:50	沧源	临汾	5	122	8	否	592
9286	23:00	凯里	阿拉善右	2	84	2	否	2896
9287	02:00	襄阳	林芝	4	193	101	否	3834
9288	07:20	伊春	西宁	3	204	53	否	3951
9289	03:10	通辽	通化	7	250	247	否	2488
9290	22:20	石家庄	台州	2	62	7	否	3470
9291	20:50	日照	河池	1	67	33	否	2286
9292	13:30	松原	徐州	7	207	17	否	3768
9293	13:00	新源	邵阳	2	124	44	否	194
9294	13:20	义乌	鸡西	3	89	20	否	1766
9295	00:20	承德	达州	2	82	6	否	120
9296	06:00	昭通	哈密	1	80	76	否	1670
9297	13:40	衡阳	大连	3	133	129	否	3875
9298	04:10	金昌	兰州	6	227	174	否	1723
9299	22:30	抚远	鞍山	6	193	12	否	2680
9300	05:20	荔波	十堰	6	204	18	否	1158
9301	04:30	龙岩	阿拉善左	4	69	31	否	1852
9302	11:00	台北	佛山	2	75	30	否	3921
9303	07:00	香港	温州	6	67	29	否	511
9304	23:10	澳门	佛山	2	214	163	否	3135
9305	16:10	菏泽	邵阳	4	155	113	否	3097
9306	11:50	榆林	琼海	7	129	29	否	1584
9307	18:30	衡阳	临沧	1	181	31	否	3285
9308	06:30	保山	祁连	3	111	63	否	1145
9309	20:40	固原	乌鲁木齐	4	66	23	否	1981
9310	18:20	盐城	马祖	6	222	71	否	3822
9311	15:40	大理	德令哈	7	199	18	否	3796
9312	17:50	台中	白山	1	77	2	否	2901
9313	13:40	济南	香港	3	222	43	否	760
9314	03:20	马祖	长治	6	82	29	否	3426
9315	15:00	中卫	毕节	1	105	73	否	2521
9316	08:50	贵阳	牡丹江	5	135	125	否	2475
9317	05:50	佳木斯	神农架	1	156	1	否	3855
9318	11:10	昆明	马公	7	217	24	否	312
9319	00:20	上饶	贵阳	5	223	178	否	583
9320	12:00	毕节	喀什	5	74	17	否	2386
9321	11:00	深圳	济宁	6	84	50	否	329
9322	12:20	格尔木	林芝	1	110	28	否	3041
9323	13:00	南通	恩施	5	219	173	否	2989
9324	04:20	深圳	邯郸	4	76	51	否	2755
9325	07:50	敦煌	康定	3	224	46	否	649
9326	05:10	烟台	香港	5	90	42	否	2335
9327	11:30	花土沟	台北	1	76	51	否	145
9328	09:40	台北	迪庆	7	140	63	否	147
9329	02:50	吐鲁番	太原	7	110	47	否	3929
9330	23:50	巫山	义乌	2	101	17	否	2321
9331	20:30	达州	芜湖	7	147	122	否	3107
9332	17:20	沧源	呼和浩特	1	130	67	否	733
9333	03:10	景德镇	加格达奇	2	172	15	否	1159
9334	01:20	武汉	台南	1	243	235	否	2251
9335	15:20	景德镇	安顺	1	120	91	否	1850
9336	06:20	武汉	永州	6	53	15	否	3124
9337	18:50	天水	呼和浩特	5	88	32	否	1503
9338	11:00	芜湖	海拉尔	1	65	62	否	3539
9339	13:00	临汾	郑州	6	169	74	否	716
9340	16:00	红原	河池	1	198	155	否	3536
9341	16:50	二连浩特	抚远	7	135	86	否	280
9342	21:30	德令哈	通辽	1	77	33	否	243
9343	04:10	常德	兴义	7	54	23	否	2209
9344	05:40	嘉义	宜宾	2	76	30	否	1110
9345	04:20	松原	宜昌	1	87	59	否	3179
9346	00:40	北京	台东	4	129	82	否	586
9347	23:10	南阳	徐州	3	246	180	否	2997
9348	15:50	荆门	果洛	1	97	34	否	3632
9349	22:30	万州	台州	1	154	52	否	3567
9350	11:30	中卫	神农架	7	209	36	否	3915
9351	03:30	温州	常德	2	226	70	否	2872
9352	21:30	喀什	嘉峪关	3	86	40	否	287
9353	07:20	金昌	荔波	1	70	52	否	1178
9354	23:30	柳州	果洛	4	239	52	否	497
9355	10:10	夏河	武汉	5	95	57	否	3029
9356	08:30	庆阳	西宁	4	69	67	否	147
9357	21:20	石河子	松原	1	227	149	否	2673
9358	18:10	锦州	龙岩	3	53	45	否	2968
9359	03:40	鸡西	安庆	3	184	72	否	2067
9360	23:10	塔城	保山	2	81	63	否	3210
9361	03:10	乌兰浩特	黎平	6	168	84	否	2589
9362	06:30	康定	金门	2	247	25	否	403
9363	22:10	合肥	延安	4	165	133	否	750
9364	18:00	通辽	富蕴	5	221	45	否	591
9365	14:10	忻州	嘉义	4	142	131	否	1634
9366	11:00	通化	南充	3	199	76	否	244
9367	20:40	博乐	毕节	1	189	96	否	1446
9368	01:20	上饶	抚远	6	90	7	否	815
9369	16:20	大连	昌都	1	54	33	否	1155
9370	07:30	永州	十堰	6	212	59	否	196
9371	12:10	桂林	梧州	1	136	1	否	3724
9372	21:30	金昌	扬州	4	138	43	否	1810
9373	00:20	石河子	张家口	6	62	38	否	2385
9374	20:30	台北	昆明	1	63	59	否	2207
9375	14:50	佛山	揭阳	3	66	56	否	1518
9376	05:00	巴彦淖尔	阿尔山	7	62	5	否	2143
9377	23:50	吕梁	榆林	2	139	8	否	3961
9378	18:30	鄂尔多斯	恩施	6	62	35	否	1469
9379	19:10	无锡	西安	2	195	77	否	2167
9380	18:10	花莲	白城	7	55	42	否	1790
9381	19:20	兴义	和田	5	151	69	否	3442
9382	15:50	哈密	忻州	4	71	11	否	2179
9383	10:10	巴彦淖尔	南昌	4	188	78	否	1653
9384	11:30	菏泽	吐鲁番	5	113	54	否	2129
9385	22:30	满洲里	深圳	7	56	25	否	3992
9386	13:20	武隆	库车	4	207	104	否	2795
9387	11:20	腾冲	宁波	1	119	44	否	2882
9388	16:40	武夷山	太原	1	236	116	否	421
9389	00:50	日喀则	长春	1	80	30	否	1218
9390	11:40	百色	九寨沟	5	52	51	否	3382
9391	06:00	漠河	长沙	1	241	22	否	3122
9392	17:30	上海	昌都	1	228	41	否	3332
9393	07:50	合肥	西双版纳	2	178	60	否	1852
9394	02:10	北京	拉萨	7	172	3	否	1205
9395	12:10	阿尔山	黄山	5	122	16	否	2566
9396	23:20	阿克苏	马公	7	123	67	否	2929
9397	05:30	淮安	且末	2	218	20	否	1269
9398	09:50	库车	荆门	2	94	19	否	3898
9399	12:30	怀化	百色	4	235	181	否	1293
9400	01:30	林芝	唐山	2	110	41	否	3927
9401	10:30	芒市	邯郸	2	102	94	否	1008
9402	16:40	克拉玛依	万州	7	218	216	否	492
9403	07:40	朝阳	东营	6	57	27	否	1541
9404	07:20	衢州	大同	2	82	43	否	441
9405	04:30	琼海	台州	1	71	53	否	3251
9406	07:20	六盘水	吐鲁番	5	191	181	否	2189
9407	04:40	香港	黔江	4	246	145	否	1437
9408	18:50	邵阳	林芝	1	59	14	否	2473
9409	21:50	东营	佳木斯	7	98	16	否	2063
9410	15:50	果洛	琼海	4	195	55	否	3309
9411	11:50	昭通	宜宾	5	99	88	否	3748
9412	08:30	玉树	南竿	3	94	52	否	2186
9413	05:40	石家庄	昆明	5	133	96	否	3196
9414	07:30	桂林	信阳	5	90	80	否	3579
9415	04:50	文山	福州	1	57	5	否	2924
9416	12:00	宁波	南京	3	166	6	否	387
9417	10:20	马祖	张家界	2	104	49	否	2003
9418	23:30	六盘水	松原	7	51	28	否	2408
9419	00:50	湛江	若羌	1	89	36	否	2263
9420	11:10	宁波	盐城	1	148	56	否	3290
9421	06:20	康定	高雄	6	85	25	否	1521
9422	00:10	汉中	塔城	2	73	36	否	149
9423	22:50	昌都	南昌	3	233	191	否	2263
9424	07:20	宜宾	塔城	4	228	127	否	987
9425	08:40	秦皇岛	马祖	2	89	10	否	672
9426	17:10	扬州	文山	7	164	37	否	441
9427	06:50	大庆	上饶	2	165	30	否	1029
9428	23:00	花土沟	西安	4	100	15	否	1740
9429	01:10	舟山	铜仁	5	184	151	否	3022
9430	10:10	白城	池州	5	89	57	否	163
9431	17:10	澜沧	阿里	3	156	94	否	345
9432	04:30	上海	宁波	2	225	121	否	1691
9433	16:30	宁蒗	花土沟	7	191	117	否	1537
9434	04:10	三亚	万州	4	92	61	否	441
9435	14:30	乌海	承德	1	67	35	否	364
9436	13:20	呼伦贝尔	遵义	5	152	53	否	3906
9437	21:00	上饶	夏河	1	212	190	否	3351
9438	06:50	台东	大庆	5	95	82	否	3903
9439	21:10	淮安	烟台	1	241	164	否	920
9440	02:10	澳门	盐城	5	90	0	否	1815
9441	08:10	阿克苏	新源	1	190	54	否	1960
9442	08:10	扬州	永州	6	188	157	否	300
9443	15:10	昭通	恩施	4	108	72	否	971
9444	19:10	延吉	巫山	2	149	2	否	3773
9445	18:40	日照	上海	1	72	52	否	3305
9446	11:00	丹东	琼海	2	139	49	否	3831
9447	11:20	台东	神农架	2	221	185	否	878
9448	09:20	泸州	吕梁	5	80	2	否	2777
9449	02:00	日喀则	榆林	1	125	10	否	2168
9450	22:50	合肥	珠海	6	147	5	否	3052
9451	01:20	芒市	布尔津	4	218	100	否	2407
9452	11:50	果洛	阿尔山	5	204	184	否	468
9453	08:20	文山	包头	7	114	86	否	2538
9454	01:20	临汾	喀什	4	51	20	否	3929
9455	01:30	呼伦贝尔	菏泽	2	171	34	否	3968
9456	01:40	乌鲁木齐	北京	3	92	58	否	3134
9457	21:00	六盘水	遵义	5	151	3	否	2765
9458	21:00	盐城	乌鲁木齐	3	235	80	否	1827
9459	04:10	荔波	阿拉善右	3	194	113	否	1373
9460	12:20	林芝	恩施	6	161	138	否	3222
9461	00:50	富蕴	通辽	3	51	46	否	2605
9462	00:10	长治	马祖	4	82	28	否	1519
9463	17:20	富蕴	北海	7	214	72	否	3080
9464	11:00	西安	固原	6	80	26	否	1824
9465	01:20	鄂尔多斯	武隆	7	82	39	否	3216
9466	13:50	丽江	青岛	5	97	9	否	3659
9467	17:20	泉州	黔江	6	204	115	否	2189
9468	06:10	锦州	澜沧	3	135	60	否	3918
9469	17:40	唐山	珠海	3	56	14	否	2401
9470	01:40	台南	香港	1	238	195	否	3065
9471	11:10	汉中	喀什	1	62	36	否	1204
9472	06:00	济南	加格达奇	6	116	109	否	3884
9473	23:40	建三江	克拉玛依	7	212	109	否	126
9474	06:10	石河子	高雄	5	138	117	否	2439
9475	07:10	宁波	阜阳	6	96	82	否	794
9476	10:30	高雄	加格达奇	6	107	68	否	3026
9477	19:20	秦皇岛	安顺	1	195	189	否	3482
9478	19:00	果洛	石家庄	2	228	141	否	2648
9479	05:00	新源	荆门	1	63	27	否	750
9480	10:10	九寨沟	巴中	3	80	15	否	1011
2022 1 15 395
9481	03:00	且末	襄阳	3	125	5	否	1738
9482	20:40	扎兰屯	南充	1	137	106	否	3447
9483	23:30	梅州	祁连	1	171	10	否	2403
9484	23:40	义乌	富蕴	4	61	6	否	2897
9485	00:40	鄂尔多斯	抚远	3	209	84	否	3283
9486	04:10	成都	日喀则	1	199	70	否	132
9487	07:10	潍坊	河池	5	155	118	否	3369
9488	12:20	成都	西宁	1	154	28	否	2888
9489	22:00	丽江	满洲里	5	62	12	否	636
9490	15:40	襄阳	阿拉善左	5	226	38	否	2393
9491	05:20	池州	锡林浩特	6	72	45	否	2034
9492	07:00	厦门	黑河	5	104	51	否	1298
9493	04:00	稻城	锡林浩特	1	221	137	否	1686
9494	13:40	且末	台南	4	157	11	否	1177
9495	07:00	太原	果洛	6	153	49	否	599
9496	10:30	福州	且末	2	52	27	否	733
9497	20:30	固原	贵阳	7	158	61	否	3909
9498	22:50	昆明	布尔津	7	72	48	否	266
9499	05:30	张家界	哈密	3	129	51	否	3822
9500	03:20	延安	大连	6	117	25	否	2152
9501	12:10	连云港	南充	6	99	48	否	1618
9502	10:20	怀化	泸州	6	88	44	否	275
9503	09:40	郑州	延安	7	230	152	否	3568
9504	11:00	荆门	普洱	2	53	8	否	1827
9505	05:00	九江	玉树	7	233	34	否	1959
9506	00:50	果洛	格尔木	1	162	127	否	3416
9507	09:00	毕节	香港	1	103	1	否	3022
9508	18:20	昭通	大连	6	117	102	否	1625
9509	07:40	邵阳	日喀则	2	135	132	否	913
9510	17:00	赣州	南宁	1	226	76	否	3210
9511	06:50	张掖	夏河	7	182	107	否	2201
9512	07:00	乌兰浩特	忻州	1	230	219	否	1766
9513	01:40	北京	南昌	7	250	185	否	813
9514	21:40	临沧	通辽	2	74	7	否	3534
9515	08:50	神农架	且末	3	63	17	否	996
9516	12:30	南竿	武隆	5	100	5	否	1785
9517	05:10	台北	库尔勒	5	65	20	否	3307
9518	20:40	宜宾	菏泽	1	143	61	否	1100
9519	15:10	花莲	邯郸	6	98	40	否	330
9520	15:40	九寨沟	陇南	1	188	159	否	2808
9521	01:40	衡阳	成都	6	104	103	否	394
9522	22:00	德令哈	临沂	3	119	113	否	2213
9523	03:30	呼伦贝尔	遵义	6	249	79	否	1762
9524	01:40	承德	喀什	3	104	91	否	2798
9525	14:40	若羌	广元	1	133	99	否	3392
9526	18:10	嘉义	库车	1	74	34	否	490
9527	11:00	南阳	格尔木	4	140	37	否	644
9528	18:40	新源	玉树	6	238	77	否	1308
9529	12:30	怀化	荔波	4	60	49	否	2727
9530	10:10	常州	九江	2	225	84	否	3905
9531	09:50	宜春	沧源	1	126	102	否	3442
9532	18:30	湛江	牡丹江	1	127	41	否	1970
9533	19:10	佛山	榆林	2	159	30	否	142
9534	20:00	鞍山	重庆	1	95	37	否	502
