班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
18268	20:20	珠海	玉树	7	55	13	否	717
18269	23:30	鸡西	海拉尔	1	87	0	否	1096
18270	11:10	衡阳	富蕴	7	223	207	否	2376
18271	07:40	邯郸	德令哈	5	99	17	否	3029
18272	15:30	池州	庆阳	2	152	18	否	1043
18273	21:30	温州	常德	7	117	1	否	581
18274	11:20	库车	若羌	2	56	5	否	449
18275	09:30	阿克苏	铜仁	6	221	43	否	2868
18276	05:40	洛阳	博乐	1	185	28	否	2125
18277	06:20	阿勒泰	五大连池	3	76	55	否	1339
18278	17:40	邯郸	泉州	4	104	80	否	3787
18279	04:20	乌兰浩特	东营	7	79	46	否	3570
18280	14:00	菏泽	阿里	1	76	35	否	1898
18281	05:00	郑州	武汉	4	67	5	否	1180
18282	13:10	舟山	满洲里	6	153	92	否	542
18283	00:10	南通	临沧	2	57	37	否	2307
18284	00:40	齐齐哈尔	盐城	5	90	6	否	459
18285	23:10	且末	无锡	2	55	26	否	180
18286	16:20	二连浩特	无锡	7	57	33	否	1238
18287	11:10	扎兰屯	黎平	6	130	47	否	2616
18288	05:20	锡林浩特	惠州	5	246	147	否	1792
18289	06:20	南京	龙岩	6	61	12	否	3415
18290	17:10	花土沟	柳州	1	174	103	否	176
18291	15:10	赤峰	庆阳	4	177	151	否	675
18292	12:50	通辽	高雄	1	65	21	否	800
18293	09:10	高雄	祁连	7	86	56	否	447
18294	08:10	井冈山	台东	7	178	44	否	3146
18295	19:10	揭阳	巴中	2	169	16	否	349
18296	14:30	普洱	红原	7	238	22	否	1995
18297	16:10	烟台	马祖	6	247	181	否	1842
18298	14:50	六盘水	达州	6	250	176	否	416
18299	00:40	鸡西	温州	3	207	24	否	624
18300	18:00	佳木斯	十堰	1	94	46	否	3089
18301	04:30	太原	稻城	2	164	124	否	3668
18302	10:10	扎兰屯	连云港	5	158	120	否	784
2022 2 10 220
18303	11:10	喀什	济宁	1	83	72	否	2482
18304	17:50	嘉义	固原	1	83	82	否	2708
18305	05:30	南昌	南充	7	121	28	否	3759
18306	12:50	沈阳	西昌	2	206	46	否	999
18307	14:50	常德	吐鲁番	6	108	60	否	361
18308	10:50	漠河	广元	1	90	70	否	325
18309	17:50	澳门	海口	5	69	57	否	3690
18310	14:40	中卫	果洛	4	93	48	否	2990
18311	21:50	拉萨	泸州	7	52	15	否	2173
18312	08:20	临沧	秦皇岛	6	162	9	否	3527
18313	03:20	祁连	九寨沟	4	249	149	否	1744
18314	10:00	安顺	锦州	1	180	25	否	107
18315	05:10	西安	安庆	5	143	63	否	1556
18316	11:00	福州	吕梁	2	116	106	否	3684
18317	12:00	果洛	昆明	2	163	107	否	3218
18318	14:40	广州	太原	5	88	59	否	2500
18319	09:40	吐鲁番	富蕴	6	223	191	否	1744
18320	11:10	林芝	保山	3	71	47	否	1765
18321	05:00	琼海	湛江	1	66	45	否	519
18322	11:10	天津	榆林	4	95	0	否	1952
18323	16:10	昭通	巫山	3	197	127	否	1285
18324	08:40	遵义	花土沟	2	172	52	否	330
18325	04:00	巴彦淖尔	杭州	6	216	151	否	615
18326	09:50	阿拉善右	石河子	5	164	4	否	1722
18327	01:50	成都	梧州	3	171	32	否	1838
18328	17:00	厦门	揭阳	7	50	28	否	494
18329	09:30	宜昌	建三江	4	92	35	否	822
18330	16:00	新源	拉萨	1	110	91	否	1239
18331	05:50	阿克苏	富蕴	1	116	64	否	1139
18332	23:10	延安	迪庆	2	206	180	否	104
18333	22:00	白山	梅州	1	243	18	否	151
18334	15:00	北京	赤峰	5	137	133	否	109
18335	12:10	五大连池	银川	1	153	79	否	995
18336	10:20	高雄	承德	3	60	7	否	2403
18337	01:40	惠州	长春	7	164	110	否	528
18338	16:10	郑州	岳阳	4	113	70	否	652
18339	14:40	额济纳旗	锡林浩特	5	92	3	否	810
18340	18:50	若羌	宁波	1	88	14	否	2345
18341	04:40	黔江	台东	4	216	149	否	2072
18342	01:20	南通	白山	4	220	182	否	339
18343	03:30	舟山	呼伦贝尔	5	82	61	否	1578
18344	06:20	阿里	凯里	5	166	99	否	1800
18345	05:10	富蕴	怀化	1	98	57	否	2856
18346	11:50	日照	井冈山	6	113	17	否	3356
18347	18:30	柳州	五大连池	1	73	40	否	1890
18348	00:50	康定	临沧	7	56	48	否	1851
18349	04:20	台中	台北	5	174	173	否	364
18350	22:50	固原	怀化	2	127	112	否	1303
18351	12:50	兰州	哈密	1	104	62	否	2889
18352	14:20	兴义	龙岩	7	239	90	否	2136
18353	11:10	汉中	呼伦贝尔	2	57	56	否	1679
18354	09:50	黔江	白城	1	211	139	否	134
18355	09:00	乌鲁木齐	抚远	4	239	85	否	171
18356	01:00	榆林	临沧	5	192	20	否	1403
18357	01:50	莎车	白城	6	226	91	否	3474
18358	22:40	忻州	鄂尔多斯	7	59	10	否	1117
18359	17:30	琼海	承德	3	68	37	否	148
18360	01:30	且末	荆门	1	95	84	否	1718
18361	21:50	马祖	湛江	3	209	153	否	1737
18362	19:10	无锡	腾冲	1	239	177	否	1392
18363	12:50	金门	青岛	6	72	42	否	1705
18364	13:20	三亚	包头	2	80	9	否	259
18365	16:20	南通	临沧	7	187	156	否	3569
18366	09:50	芒市	兰州	4	197	129	否	3895
18367	18:10	喀什	花土沟	5	195	70	否	2079
18368	07:00	毕节	乌鲁木齐	1	55	7	否	3998
18369	18:30	朝阳	攀枝花	2	203	100	否	3386
18370	08:10	临沧	张掖	1	73	26	否	1913
18371	02:30	富蕴	海口	1	179	151	否	3243
18372	21:50	湛江	花土沟	6	92	55	否	539
18373	03:50	高雄	祁连	6	139	94	否	1956
18374	07:40	大连	南宁	1	198	81	否	3090
18375	13:40	郑州	新源	6	71	23	否	1622
18376	16:30	阿里	新源	1	87	5	否	143
18377	10:10	澜沧	银川	1	56	54	否	3362
18378	00:10	南竿	攀枝花	1	149	99	否	1621
18379	03:10	德令哈	庆阳	1	55	37	否	756
18380	08:00	荆州	成都	1	215	99	否	1502
18381	16:10	衡阳	德令哈	5	61	32	否	3561
18382	01:40	乌鲁木齐	广元	3	119	108	否	2057
18383	04:10	台州	芜湖	7	155	49	否	459
18384	21:40	果洛	日照	7	112	85	否	3024
18385	22:20	格尔木	河池	1	106	98	否	3543
18386	19:20	和田	无锡	7	215	149	否	1782
18387	23:50	朝阳	宜春	1	69	24	否	2699
18388	22:00	阜阳	池州	3	79	36	否	2028
18389	17:40	扎兰屯	富蕴	3	99	25	否	171
18390	22:20	邯郸	西昌	5	221	189	否	3772
18391	14:40	神农架	南阳	6	248	9	否	3234
18392	04:00	柳州	黎平	5	56	39	否	1529
18393	12:00	义乌	景德镇	5	233	154	否	3905
18394	02:30	富蕴	台州	5	81	60	否	2319
18395	23:50	康定	沧源	1	180	164	否	3420
18396	08:30	玉树	阜阳	5	122	36	否	615
18397	22:40	嘉峪关	齐齐哈尔	1	156	32	否	2234
18398	07:20	唐山	二连浩特	7	82	56	否	2067
18399	11:00	襄阳	台中	5	218	144	否	2206
18400	08:10	南充	乌兰浩特	3	219	174	否	728
18401	06:50	唐山	大连	2	248	66	否	804
18402	20:10	昆明	衢州	2	198	15	否	1256
18403	18:40	烟台	百色	7	166	148	否	2614
18404	12:20	惠州	承德	6	63	61	否	143
18405	21:00	威海	徐州	4	189	166	否	2295
18406	10:30	巴中	抚远	1	240	88	否	1437
18407	03:20	松原	衢州	4	141	86	否	2018
18408	22:30	景德镇	黄山	7	189	42	否	1210
18409	03:30	昌都	乌海	6	195	89	否	3739
18410	01:40	满洲里	长春	7	97	69	否	2518
18411	08:10	德令哈	泉州	5	238	112	否	1870
18412	20:50	洛阳	漠河	7	102	86	否	3872
18413	08:50	呼伦贝尔	贵阳	1	75	34	否	3762
18414	01:10	广元	博乐	1	73	56	否	3718
18415	07:20	哈尔滨	佳木斯	1	138	97	否	452
18416	23:40	荔波	唐山	3	126	104	否	905
18417	20:40	丹东	贵阳	1	248	48	否	1824
18418	09:40	大连	攀枝花	3	95	34	否	3369
18419	09:20	忻州	绵阳	2	62	33	否	881
18420	07:00	三明	乌海	6	196	71	否	1920
18421	14:30	无锡	建三江	3	174	148	否	701
18422	11:00	松原	五大连池	7	194	49	否	3881
18423	06:20	达州	信阳	6	58	50	否	629
18424	20:20	黄山	石家庄	7	147	65	否	2121
18425	08:00	徐州	昌都	4	62	15	否	3039
18426	21:00	忻州	连云港	5	249	87	否	493
18427	13:50	延吉	忻州	6	237	6	否	1240
18428	14:40	宜昌	沈阳	5	206	78	否	1547
18429	08:40	淮安	临沧	5	162	145	否	1280
18430	16:20	张掖	黎平	6	218	64	否	522
18431	16:40	吐鲁番	恩施	2	122	52	否	1092
18432	04:50	德令哈	富蕴	1	72	40	否	308
18433	23:40	阿拉善右	花土沟	6	199	48	否	498
18434	04:30	桂林	海拉尔	1	84	20	否	2396
18435	13:50	温州	海口	2	64	21	否	157
18436	16:00	南昌	佳木斯	3	225	46	否	872
18437	12:10	马公	泉州	6	124	118	否	3565
18438	17:10	珠海	长沙	4	245	79	否	616
18439	05:30	巴中	大连	5	192	113	否	2483
18440	00:00	花莲	百色	3	118	85	否	2537
18441	09:00	克拉玛依	沧源	7	64	47	否	2941
18442	22:30	宜春	包头	1	71	20	否	2521
18443	00:50	合肥	邯郸	5	131	14	否	1706
18444	13:20	绵阳	武夷山	1	118	80	否	3915
18445	12:30	十堰	若羌	7	124	2	否	2202
18446	20:10	新源	盐城	1	102	15	否	3518
18447	14:40	且末	安庆	1	62	48	否	301
18448	22:30	克拉玛依	海拉尔	4	206	196	否	2734
18449	22:50	厦门	呼伦贝尔	7	107	1	否	240
18450	03:00	澳门	安庆	2	100	75	否	1371
18451	23:50	威海	赤峰	7	53	31	否	2336
18452	05:20	大庆	澳门	5	202	49	否	794
18453	07:50	吕梁	南昌	7	70	68	否	119
18454	03:30	景德镇	澜沧	5	191	108	否	2680
18455	10:10	西昌	扎兰屯	1	60	4	否	711
18456	00:50	舟山	齐齐哈尔	4	64	23	否	730
18457	15:20	河池	高雄	7	208	146	否	3617
18458	20:50	阿尔山	海口	2	178	113	否	2873
18459	08:50	红原	天津	1	66	8	否	400
18460	00:50	遵义	兰州	1	115	73	否	2010
18461	06:20	南阳	衢州	6	103	36	否	423
18462	22:50	北海	塔城	1	228	138	否	2217
18463	09:30	库尔勒	通化	2	54	1	否	3974
18464	05:00	沧源	黔江	3	202	18	否	2455
18465	19:10	黑河	二连浩特	6	204	101	否	2185
18466	08:20	邵阳	十堰	1	94	38	否	1809
18467	21:40	库车	岳阳	1	123	107	否	2831
18468	15:00	锡林浩特	威海	4	176	44	否	3201
18469	15:50	台东	舟山	5	94	0	否	1480
18470	03:50	昆明	梧州	3	84	26	否	343
18471	20:40	乌兰浩特	庆阳	3	95	74	否	2730
18472	22:40	松原	安顺	2	135	101	否	2977
18473	02:20	夏河	忻州	4	87	54	否	2202
18474	15:40	珠海	佳木斯	1	118	92	否	1344
18475	13:10	嘉义	迪庆	1	134	112	否	3980
18476	01:10	台北	宜春	6	134	77	否	2866
18477	12:10	南竿	忻州	2	57	37	否	2597
18478	20:40	临沧	榆林	6	54	19	否	413
18479	09:20	嘉峪关	乌兰察布	2	78	74	否	2002
18480	17:30	澜沧	花土沟	1	86	65	否	1746
18481	21:40	腾冲	三明	1	82	8	否	2506
18482	10:20	长沙	沧源	5	77	29	否	2744
18483	16:00	唐山	深圳	1	129	13	否	3537
18484	14:40	烟台	银川	7	196	171	否	3126
18485	20:40	西安	怀化	7	214	2	否	1841
18486	08:10	南充	昆明	7	111	78	否	3883
18487	10:30	三明	林芝	1	53	16	否	2433
18488	00:50	通辽	武隆	5	81	52	否	1070
18489	03:10	怀化	西安	6	69	62	否	1352
18490	23:00	昌都	安顺	2	79	47	否	2691
18491	07:10	祁连	盐城	6	205	101	否	3096
18492	07:40	舟山	上海	1	225	51	否	3239
18493	00:30	上海	沈阳	4	242	196	否	3379
18494	07:00	花莲	成都	7	121	1	否	3624
18495	14:30	花土沟	临汾	7	140	131	否	1043
18496	10:40	吐鲁番	宁波	1	132	63	否	3641
18497	04:50	温州	台东	1	249	214	否	3098
18498	00:00	布尔津	西双版纳	6	238	4	否	3210
18499	09:50	海口	东营	4	52	11	否	3108
18500	18:00	丹东	康定	1	63	21	否	2844
18501	06:20	武隆	揭阳	7	110	61	否	3757
18502	02:40	阿尔山	金门	7	95	76	否	331
18503	06:40	鄂尔多斯	安庆	4	76	8	否	2475
18504	07:10	嘉义	台东	5	52	22	否	3767
18505	16:00	沧源	南充	4	73	27	否	3720
18506	04:10	承德	格尔木	2	86	42	否	2705
18507	22:30	且末	凯里	1	57	18	否	1165
18508	01:20	满洲里	盐城	7	187	66	否	2921
18509	08:50	九江	伊宁	2	136	101	否	662
18510	15:50	榆林	张家口	6	240	231	否	2120
18511	16:10	伊春	广元	1	82	81	否	510
18512	08:00	黑河	岳阳	1	165	13	否	1655
18513	07:40	湛江	唐山	7	71	28	否	1854
18514	12:00	霍林郭勒	马祖	5	226	84	否	721
18515	06:50	张家口	西安	5	225	120	否	198
18516	19:20	武隆	湛江	6	189	128	否	629
18517	21:10	丹东	福州	4	152	64	否	2641
18518	00:30	鄂尔多斯	襄阳	5	76	42	否	3965
18519	14:20	呼伦贝尔	中卫	4	247	55	否	2271
18520	04:00	加格达奇	鸡西	2	98	21	否	2858
18521	02:30	夏河	张家界	1	157	134	否	719
18522	06:50	霍林郭勒	邯郸	7	76	0	否	3663
2022 2 11 343
18523	16:40	潍坊	长春	4	219	35	否	1109
18524	22:50	塔城	合肥	4	90	36	否	2577
18525	20:30	遵义	伊春	5	79	47	否	1915
18526	16:10	德令哈	日喀则	6	170	167	否	2758
18527	03:30	武夷山	长春	4	238	91	否	2824
18528	13:00	五大连池	建三江	6	52	32	否	2174
18529	07:30	连云港	阿拉善左	1	116	0	否	1432
18530	07:00	伊春	北海	5	245	208	否	2781
18531	23:50	扬州	上海	6	148	118	否	3258
18532	23:30	绵阳	琼海	4	232	73	否	3544
18533	06:00	鄂尔多斯	台南	3	55	25	否	3167
18534	05:30	通化	南充	4	243	115	否	919
18535	13:50	嘉义	西宁	2	178	123	否	1094
18536	04:40	阿尔山	阿拉善左	6	95	10	否	1528
18537	20:10	盐城	珠海	3	141	53	否	793
18538	19:20	额济纳旗	鸡西	3	233	151	否	909
18539	12:50	二连浩特	连云港	1	187	182	否	1759
18540	20:50	稻城	丹东	4	71	21	否	2476
18541	14:00	迪庆	延吉	2	78	25	否	1012
18542	16:30	北京	合肥	3	116	72	否	1990
18543	04:10	厦门	武夷山	1	61	31	否	1223
18544	00:20	南通	金昌	7	163	18	否	2518
18545	22:50	济南	温州	7	231	55	否	3543
18546	04:40	昌都	天水	2	206	146	否	3665
18547	13:30	黑河	太原	5	234	169	否	3720
18548	15:10	南竿	花土沟	6	192	170	否	528
18549	03:00	武夷山	锦州	3	86	35	否	1893
18550	00:20	襄阳	洛阳	3	124	118	否	2458
18551	16:30	佛山	大连	2	159	124	否	2507
18552	01:10	成都	克拉玛依	1	233	181	否	206
18553	14:10	乌海	吕梁	4	158	89	否	1830
18554	03:30	宜春	巫山	3	157	118	否	2203
18555	04:30	西双版纳	塔城	2	229	158	否	3867
18556	07:00	抚远	长春	1	91	33	否	3994
18557	05:00	天水	松原	4	240	134	否	1390
18558	06:10	梅州	牡丹江	4	148	41	否	712
18559	02:30	沧源	伊春	4	107	59	否	3863
18560	00:00	南京	银川	5	126	6	否	1837
18561	18:30	霍林郭勒	九寨沟	3	103	40	否	1908
18562	23:00	庆阳	马公	5	240	108	否	3105
18563	17:30	南竿	宁蒗	1	69	60	否	2065
18564	20:50	南充	潍坊	5	76	16	否	505
18565	05:50	邯郸	鸡西	7	227	30	否	3465
18566	16:20	果洛	郑州	7	136	86	否	2001
18567	01:00	珠海	哈密	7	75	69	否	585
18568	20:10	恩施	林芝	2	121	113	否	3994
18569	21:40	马公	日喀则	2	178	106	否	685
18570	09:10	郑州	广州	1	174	17	否	3047
18571	18:20	布尔津	日喀则	1	84	26	否	1041
18572	07:00	张掖	温州	3	210	36	否	358
18573	18:10	祁连	漠河	4	157	48	否	2939
18574	08:30	温州	长沙	2	78	71	否	2433
18575	05:10	荔波	哈尔滨	4	65	36	否	351
18576	21:40	景德镇	北海	1	177	95	否	3641
18577	20:50	十堰	昆明	3	88	28	否	3656
18578	23:50	珠海	河池	5	71	25	否	3850
18579	17:50	丹东	阿里	2	84	30	否	661
18580	15:40	巴彦淖尔	泸州	2	196	51	否	3945
18581	04:20	泸州	广元	1	56	54	否	3773
18582	13:20	加格达奇	毕节	1	62	61	否	776
18583	22:40	六盘水	果洛	2	132	63	否	1698
18584	12:00	霍林郭勒	汉中	1	72	13	否	2880
18585	09:20	神农架	襄阳	5	194	114	否	3729
18586	03:00	连云港	景德镇	3	117	96	否	2952
18587	21:20	无锡	三亚	4	135	115	否	412
18588	12:40	敦煌	岳阳	2	86	76	否	2319
18589	11:00	且末	泸州	1	183	107	否	127
18590	00:00	嘉义	东营	6	217	143	否	1900
18591	21:50	塔城	牡丹江	1	115	49	否	300
18592	07:00	安顺	白城	1	65	61	否	1917
18593	10:10	乌兰察布	通辽	1	202	46	否	3157
18594	20:20	康定	张家口	2	249	31	否	1410
18595	14:20	霍林郭勒	台中	1	146	118	否	2640
18596	14:00	乌兰浩特	夏河	3	249	118	否	3115
18597	23:50	文山	九江	1	141	120	否	3666
18598	23:00	伊春	马祖	6	240	188	否	2294
18599	08:10	北京	郑州	1	134	39	否	214
18600	08:00	丹东	若羌	2	84	40	否	3616
18601	18:50	伊宁	白城	5	86	79	否	2089
18602	18:20	绵阳	襄阳	2	162	156	否	3906
18603	12:00	杭州	建三江	5	58	38	否	3590
18604	22:00	文山	桂林	6	234	68	否	626
18605	17:10	若羌	扎兰屯	1	86	60	否	2266
18606	20:50	忻州	喀什	6	60	42	否	345
18607	01:20	福州	临汾	3	87	66	否	356
18608	07:40	恩施	格尔木	5	89	80	否	3418
18609	06:10	宜春	黑河	3	188	186	否	2779
18610	14:30	西宁	丽江	3	119	76	否	255
18611	00:10	昭通	荆州	3	121	17	否	2368
18612	11:20	果洛	烟台	1	95	36	否	105
18613	08:10	中卫	台北	3	236	30	否	2272
18614	06:50	宜春	澳门	1	91	68	否	1303
18615	00:10	博乐	惠州	5	134	51	否	3263
18616	10:10	乌兰浩特	神农架	2	69	33	否	188
18617	08:30	东营	淮安	2	233	43	否	2136
18618	22:00	深圳	连云港	6	117	77	否	659
18619	01:00	康定	大连	2	199	66	否	1702
18620	13:30	澜沧	徐州	6	98	49	否	2788
18621	04:30	牡丹江	西双版纳	7	121	101	否	123
18622	14:20	锦州	巴彦淖尔	4	135	59	否	1277
18623	11:30	信阳	巴中	1	161	42	否	610
18624	03:10	锡林浩特	布尔津	7	71	42	否	2891
18625	06:10	拉萨	阿拉善左	2	175	74	否	1652
18626	12:50	满洲里	榆林	2	194	9	否	654
18627	23:40	荔波	恩施	3	114	92	否	1457
18628	12:40	南竿	宜昌	5	84	66	否	1366
18629	22:40	六盘水	红原	4	170	42	否	2723
18630	18:50	柳州	衡阳	1	203	148	否	3035
18631	12:50	济南	景德镇	7	150	55	否	454
18632	17:30	固原	张家口	6	123	11	否	108
18633	11:40	衡阳	昆明	4	126	8	否	1479
18634	16:20	常州	宜春	7	182	154	否	3201
18635	02:10	攀枝花	榆林	5	83	39	否	1119
18636	17:30	无锡	巴中	4	130	62	否	2035
18637	05:30	秦皇岛	稻城	2	178	42	否	1190
18638	04:00	南通	永州	6	87	39	否	3444
18639	10:20	烟台	淮安	5	227	82	否	1711
18640	04:20	霍林郭勒	伊宁	6	96	41	否	1566
18641	20:10	济南	延安	7	92	20	否	1387
18642	16:10	临沂	陇南	6	146	5	否	596
18643	19:20	大理	揭阳	1	54	21	否	3795
18644	02:10	杭州	白山	5	139	135	否	1187
18645	01:00	若羌	玉树	2	211	35	否	2626
18646	20:40	哈密	临汾	5	110	95	否	2996
18647	21:50	嘉峪关	柳州	5	61	41	否	3678
18648	20:40	抚远	西宁	1	120	16	否	1366
18649	11:00	深圳	克拉玛依	3	84	22	否	107
18650	06:50	厦门	西安	5	55	8	否	2281
18651	01:50	成都	常德	4	181	48	否	210
18652	18:40	九江	临沧	7	113	77	否	356
18653	10:50	广元	武隆	2	201	42	否	3374
18654	16:00	牡丹江	揭阳	6	165	141	否	176
18655	22:30	菏泽	阿拉善右	6	53	34	否	1269
18656	02:50	遵义	金门	3	190	50	否	3713
18657	14:20	义乌	嘉义	1	170	90	否	351
18658	09:50	西双版纳	库车	6	61	57	否	1311
18659	04:20	西昌	梅州	2	147	72	否	2232
18660	06:00	丹东	保山	2	57	14	否	2216
18661	16:00	红原	恩施	4	238	49	否	1112
18662	18:20	济宁	温州	7	86	1	否	3937
18663	20:00	武隆	敦煌	1	223	147	否	1782
18664	21:40	花土沟	柳州	6	146	113	否	1949
18665	16:30	长治	格尔木	7	198	192	否	2571
18666	09:10	巴彦淖尔	荆州	1	71	19	否	647
18667	13:40	忻州	石河子	1	232	127	否	1345
18668	23:50	嘉义	海拉尔	7	135	101	否	2020
18669	20:40	文山	格尔木	7	205	190	否	184
18670	16:40	怀化	丽江	2	80	56	否	2684
18671	15:40	克拉玛依	海拉尔	4	95	88	否	892
18672	13:00	博乐	呼和浩特	4	199	121	否	1800
18673	14:50	扬州	惠州	6	99	61	否	2436
18674	15:30	二连浩特	景德镇	4	113	7	否	3828
18675	02:00	延吉	包头	1	58	14	否	656
18676	14:30	大同	马公	5	100	62	否	2443
18677	21:20	松原	兰州	4	105	61	否	550
18678	21:30	济宁	盐城	6	68	3	否	3087
18679	15:20	秦皇岛	河池	1	89	57	否	1896
18680	11:30	梅州	齐齐哈尔	2	125	95	否	1367
18681	02:30	岳阳	黑河	1	109	50	否	1818
18682	18:40	西安	宜宾	1	167	149	否	291
18683	21:20	成都	白山	2	229	170	否	3653
18684	18:20	梧州	乌海	4	54	51	否	257
18685	19:00	且末	玉树	2	71	56	否	271
18686	22:50	牡丹江	大庆	4	92	29	否	2015
18687	21:10	巴中	南昌	6	155	150	否	470
18688	13:50	敦煌	恩施	2	134	78	否	196
18689	10:00	夏河	哈密	2	197	52	否	488
18690	02:30	若羌	阿尔山	7	250	137	否	3856
18691	05:50	呼和浩特	厦门	5	118	8	否	1439
18692	12:30	徐州	文山	4	216	116	否	1377
18693	07:30	哈尔滨	三亚	1	80	37	否	3309
18694	13:40	西双版纳	上饶	2	52	39	否	3956
18695	15:50	祁连	万州	6	51	47	否	3151
18696	13:10	祁连	黄山	3	116	8	否	851
18697	17:00	宁波	巴中	5	174	83	否	1839
18698	15:00	贵阳	扎兰屯	6	191	43	否	720
18699	11:20	忻州	巫山	1	52	11	否	742
18700	10:00	杭州	北京	6	172	92	否	2576
18701	00:00	林芝	梧州	1	90	5	否	484
18702	01:00	唐山	台南	2	63	54	否	3299
18703	16:40	洛阳	敦煌	6	89	78	否	1614
18704	03:20	香港	武汉	5	55	1	否	593
18705	04:30	建三江	额济纳旗	2	106	18	否	1639
18706	17:00	邯郸	重庆	7	80	20	否	2424
18707	14:00	丹东	陇南	6	68	43	否	2189
18708	06:00	鞍山	宜宾	1	215	114	否	1008
18709	14:50	安庆	乌兰察布	2	155	10	否	3759
18710	18:50	延吉	保山	3	188	83	否	1293
18711	21:30	若羌	台南	1	102	43	否	3915
18712	13:40	毕节	营口	1	206	131	否	668
18713	04:00	哈密	宜春	1	245	159	否	3282
18714	09:30	九江	梧州	1	127	12	否	3166
18715	05:20	怀化	红原	4	218	95	否	503
18716	07:10	库车	襄阳	4	171	107	否	2207
18717	09:20	西昌	邯郸	5	106	74	否	3953
18718	16:30	塔城	伊春	6	154	111	否	2806
18719	07:20	腾冲	白山	3	64	52	否	3451
18720	13:30	丹东	济宁	5	163	28	否	1279
18721	02:00	梅州	宜昌	1	68	25	否	1018
18722	06:30	塔城	嘉义	3	156	10	否	102
18723	11:50	阿拉善左	桂林	4	87	77	否	2034
18724	06:10	且末	莎车	2	158	5	否	3326
18725	01:00	博乐	唐山	1	96	88	否	268
18726	12:10	二连浩特	伊春	1	248	37	否	1087
18727	15:40	青岛	张家界	7	221	106	否	1797
18728	02:10	扎兰屯	博乐	3	67	8	否	1289
18729	21:30	牡丹江	金昌	1	202	176	否	2998
18730	01:30	九寨沟	博乐	7	201	170	否	3135
18731	05:10	加格达奇	襄阳	5	219	64	否	3786
18732	01:40	香港	夏河	1	227	149	否	1898
18733	23:10	南京	巫山	6	84	40	否	285
18734	21:50	芜湖	新源	6	98	63	否	1005
18735	20:40	临沂	信阳	5	72	24	否	350
18736	04:00	衡阳	黔江	2	129	32	否	1663
18737	14:30	博乐	泸州	2	88	42	否	233
18738	16:20	巴中	九江	5	98	6	否	200
18739	05:10	大同	上海	7	157	86	否	105
18740	10:20	太原	果洛	1	244	116	否	3839
18741	02:10	巫山	阿克苏	4	146	142	否	3967
18742	11:00	邯郸	呼伦贝尔	4	67	35	否	1328
18743	15:40	巫山	舟山	3	124	2	否	3928
18744	03:20	中卫	锦州	2	62	6	否	2984
18745	19:30	普洱	锡林浩特	5	176	104	否	875
18746	05:20	襄阳	百色	4	196	180	否	1858
18747	18:30	鸡西	南京	2	183	82	否	1718
18748	00:30	大庆	通化	1	60	43	否	1160
18749	10:40	凯里	义乌	4	204	116	否	1373
18750	14:30	香港	松原	3	71	67	否	2165
18751	22:40	格尔木	花莲	3	91	39	否	2683
18752	16:30	金昌	沧源	4	89	51	否	2975
18753	22:40	菏泽	武汉	1	82	23	否	2416
18754	15:30	加格达奇	盐城	4	156	94	否	1467
18755	12:50	库车	铜仁	7	193	136	否	1251
18756	11:40	承德	黑河	3	145	23	否	536
18757	16:40	台北	阿克苏	5	184	118	否	464
18758	15:00	潍坊	毕节	4	171	83	否	1525
18759	03:10	重庆	成都	5	168	118	否	674
18760	10:40	鄂尔多斯	二连浩特	7	238	155	否	2980
18761	14:00	哈尔滨	嘉义	7	94	35	否	1764
18762	22:50	西安	新源	5	61	60	否	3606
18763	11:00	威海	锦州	5	242	100	否	1430
18764	20:10	库车	唐山	7	85	77	否	1982
18765	10:30	万州	张家界	7	246	224	否	823
18766	05:10	夏河	台北	6	234	224	否	276
18767	21:20	松原	玉树	7	203	77	否	818
18768	17:40	昆明	三亚	3	66	41	否	723
18769	20:10	台南	黄山	6	55	31	否	1933
18770	03:00	淮安	大连	7	177	142	否	2092
18771	08:10	佛山	红原	4	112	78	否	1362
18772	18:30	台中	马公	4	60	41	否	3409
18773	10:00	白山	果洛	3	89	55	否	1650
18774	08:50	红原	呼伦贝尔	1	68	20	否	3668
18775	04:50	延安	龙岩	3	54	46	否	2409
18776	22:50	福州	普洱	1	54	16	否	787
18777	22:30	普洱	合肥	6	188	63	否	1553
18778	04:20	珠海	石家庄	3	247	41	否	1605
18779	10:20	衡阳	迪庆	4	135	45	否	531
18780	21:40	太原	满洲里	2	147	143	否	2352
18781	00:10	博乐	揭阳	7	62	7	否	1766
18782	16:30	菏泽	齐齐哈尔	5	182	55	否	568
18783	09:00	梧州	佛山	1	85	37	否	1124
18784	07:30	阿拉善右	兰州	7	160	44	否	138
18785	06:40	攀枝花	扎兰屯	7	136	21	否	1155
18786	19:00	兰州	花莲	1	84	42	否	724
18787	09:00	乌海	衡阳	6	69	18	否	2806
18788	05:40	石家庄	深圳	1	188	57	否	3965
18789	18:30	福州	阿尔山	5	104	97	否	372
18790	22:50	呼伦贝尔	台东	3	146	135	否	1746
18791	11:40	烟台	延安	6	240	188	否	3500
18792	22:30	重庆	乌兰察布	7	161	42	否	1637
18793	03:00	赣州	阿拉善右	2	99	63	否	2612
18794	16:00	伊宁	梧州	6	173	44	否	3368
