班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
4016	20:10	柳州	九寨沟	3	167	25	否	566
4017	11:50	哈尔滨	乌拉特中	1	51	49	是	2518
4018	13:40	大同	芒市	5	160	107	是	1659
4019	23:40	运城	菏泽	4	94	50	否	1841
4020	17:40	博乐	花莲	1	111	8	否	2729
4021	23:50	荆州	衢州	6	72	62	否	295
4022	23:00	鞍山	武夷山	1	166	131	否	3018
4023	05:20	运城	澜沧	5	73	62	是	1314
4024	09:10	泉州	承德	5	108	100	是	1459
4025	08:30	台州	宁波	5	67	59	是	1687
4026	23:50	大庆	昆明	1	193	61	否	2295
4027	12:20	龙岩	厦门	4	159	143	是	1939
4028	21:20	且末	玉树	1	78	48	否	3167
4029	22:30	九江	金门	6	172	13	否	904
4030	07:50	临沧	芜湖	4	100	87	是	935
4031	03:00	黎平	嘉峪关	1	83	52	是	581
4032	19:40	昌都	延安	6	95	85	否	3572
4033	09:20	香港	三亚	1	110	16	是	1468
4034	13:10	上海	重庆	4	123	2	是	1693
4035	04:40	乌海	上饶	4	187	109	是	2657
4036	04:30	石河子	沈阳	3	243	240	是	459
4037	09:00	攀枝花	成都	7	143	1	是	1930
4038	11:00	大连	上饶	1	82	58	是	3110
4039	22:10	永州	青岛	6	187	174	否	2131
4040	00:20	阿勒泰	银川	1	166	88	是	1889
4041	14:40	泉州	嘉义	6	93	45	否	1187
4042	08:20	凯里	铜仁	1	249	221	是	1796
4043	00:10	伊宁	芒市	5	174	0	是	2276
4044	08:50	岳阳	衡阳	5	50	21	是	2746
4045	17:40	六盘水	丹东	7	220	32	否	2888
4046	20:30	昌都	三明	4	207	108	否	2152
4047	12:20	黎平	深圳	2	53	30	是	3675
4048	18:20	梧州	琼海	2	228	78	否	3983
4049	08:00	澜沧	宁蒗	3	159	145	是	3788
4050	15:50	德令哈	五大连池	4	213	105	否	1887
4051	09:00	固原	丽江	6	189	88	是	215
4052	15:00	丽江	鞍山	1	181	146	否	162
4053	21:10	果洛	六盘水	1	118	36	否	2153
4054	17:10	阿里	临汾	1	125	116	否	1537
4055	15:20	南宁	神农架	7	71	39	否	1580
4056	08:50	陇南	沈阳	5	180	45	是	3317
4057	22:50	沧源	马公	1	182	166	否	596
4058	18:30	西双版纳	毕节	1	87	60	否	669
4059	14:40	淮安	台东	7	53	22	否	3517
4060	12:30	荔波	舟山	2	55	9	是	2066
4061	21:20	成都	普洱	1	121	70	否	3242
4062	18:30	宁波	兰州	5	70	27	否	157
4063	15:20	九江	洛阳	4	137	68	否	2320
4064	02:50	六盘水	南京	7	91	72	是	980
4065	01:50	塔城	海口	5	105	34	是	1799
4066	17:20	常德	南阳	6	129	123	否	2945
4067	16:50	嘉峪关	玉树	1	185	143	否	2838
4068	04:50	信阳	忻州	5	129	92	是	517
4069	09:30	伊春	安顺	2	219	79	是	528
4070	23:10	澜沧	衡阳	2	57	29	否	3004
4071	10:40	信阳	井冈山	1	125	72	是	743
4072	01:10	景德镇	湛江	2	100	35	是	1682
4073	23:00	汉中	临汾	2	54	26	否	238
4074	21:20	乌海	百色	3	98	34	否	1136
4075	21:30	南充	和田	1	144	118	否	1981
4076	17:40	永州	扎兰屯	1	135	115	否	311
4077	02:20	衡阳	南通	4	170	113	是	2288
4078	17:30	合肥	霍林郭勒	7	82	62	否	1931
4079	02:20	广元	长沙	7	168	28	是	181
4080	19:00	张掖	建三江	5	238	9	否	3269
4081	02:10	黔江	祁连	1	222	77	是	1342
4082	05:40	稻城	马祖	1	101	50	是	146
4083	15:00	天水	凯里	3	84	28	否	365
4084	01:40	沧源	温州	3	177	114	是	3488
4085	07:10	且末	六盘水	6	78	77	是	2136
4086	15:50	万州	松原	4	146	74	否	2691
4087	06:50	张家界	阿勒泰	5	129	50	是	3943
4088	18:00	库尔勒	龙岩	1	67	2	否	2449
4089	17:10	赣州	库车	6	232	114	否	1194
4090	17:40	宁波	通化	5	109	30	否	1619
4091	21:10	金门	梅州	5	141	139	否	3512
4092	23:20	敦煌	红原	7	89	38	否	2943
4093	16:00	沧源	黎平	1	114	6	否	3589
4094	01:10	绵阳	哈密	2	232	98	是	2656
4095	14:10	邵阳	锡林浩特	3	54	40	是	2799
4096	22:30	朝阳	南充	4	95	36	否	308
4097	20:20	淮安	巫山	4	78	34	否	1980
4098	17:20	铜仁	台南	3	217	208	否	2656
4099	08:30	延安	三亚	7	156	78	是	2841
4100	16:10	宁波	鸡西	2	76	11	否	3955
4101	21:50	澳门	上海	2	243	152	否	2540
4102	16:10	哈密	广州	1	54	33	否	2060
4103	10:30	呼伦贝尔	西昌	1	194	69	是	3501
4104	21:30	巴中	安庆	1	72	38	否	2317
4105	04:20	湛江	日照	2	122	113	是	3025
4106	22:20	漠河	台州	1	109	39	否	339
4107	06:00	芜湖	日照	2	65	45	是	2912
4108	22:50	阿拉善左	张家界	6	97	67	否	2661
4109	07:30	泉州	建三江	5	248	245	是	1745
4110	18:40	丹东	黄山	6	172	5	否	2274
4111	03:00	阜阳	岳阳	1	205	21	是	1276
4112	01:50	庆阳	沈阳	5	53	23	是	141
4113	16:20	香港	潍坊	1	183	153	否	134
4114	14:20	日喀则	稻城	7	180	37	是	3473
4115	17:10	张家界	阿克苏	4	59	57	否	865
4116	23:20	满洲里	齐齐哈尔	3	92	22	否	340
4117	13:00	庆阳	西双版纳	7	233	181	是	3580
4118	01:40	忻州	巫山	4	60	8	是	1052
4119	16:20	沈阳	呼和浩特	7	88	52	否	3738
4120	17:20	张家口	桂林	1	65	36	否	469
4121	00:30	常德	扎兰屯	1	248	206	是	3574
4122	03:00	营口	银川	6	50	7	是	479
4123	16:00	鸡西	丽江	7	175	51	否	1261
4124	14:30	怀化	常州	7	223	214	否	2650
4125	23:10	徐州	杭州	2	92	50	否	2800
4126	05:30	湛江	宁波	3	128	90	是	3008
4127	01:50	伊春	松原	6	140	26	是	1353
4128	13:00	凯里	德令哈	6	76	66	是	3170
4129	04:30	呼和浩特	三亚	7	95	55	是	587
4130	05:10	莎车	加格达奇	4	78	45	是	1681
4131	04:10	张家界	大庆	3	66	7	是	2760
4132	08:10	乌拉特中	北京	4	89	26	是	2107
4133	06:40	澳门	万州	6	182	12	是	159
4134	12:20	太原	日照	2	177	157	是	1131
4135	23:00	佳木斯	黎平	5	223	214	否	1736
4136	06:40	宁蒗	上海	2	124	0	是	2369
4137	12:30	庆阳	日照	7	127	43	是	2402
4138	10:10	神农架	伊春	3	123	117	是	3501
4139	19:30	佛山	加格达奇	6	54	7	否	3643
4140	23:20	武隆	红原	1	79	62	否	370
4141	16:50	吕梁	呼伦贝尔	1	170	24	否	1354
4142	00:00	五大连池	营口	1	191	23	是	137
4143	01:40	西昌	金门	5	131	64	是	3354
4144	19:20	五大连池	大理	1	91	79	否	1635
4145	01:10	大理	西安	6	148	72	是	3962
4146	04:30	达州	建三江	2	53	37	是	3501
4147	23:50	黎平	柳州	2	196	134	否	3329
4148	09:20	太原	天津	6	245	192	是	2716
4149	15:40	夏河	库车	5	136	84	否	1819
4150	08:30	海拉尔	迪庆	1	196	51	是	1478
4151	07:10	通辽	赣州	5	117	4	是	1818
4152	04:00	东营	金昌	5	89	5	是	3956
4153	18:50	大庆	临沂	6	170	46	否	591
4154	02:00	中卫	福州	2	66	42	是	2105
4155	15:40	哈尔滨	柳州	6	162	16	否	1619
4156	01:40	银川	金昌	4	121	75	是	523
4157	10:30	扎兰屯	厦门	1	137	130	是	970
4158	20:30	济南	南京	1	175	147	否	2066
4159	17:10	常州	建三江	5	86	45	否	3599
4160	01:20	芒市	福州	3	75	60	是	899
4161	23:20	大理	北海	6	137	71	否	2477
4162	21:20	九寨沟	衡阳	2	181	149	否	115
4163	19:00	白山	和田	2	107	64	否	1172
4164	20:30	抚远	大连	2	111	73	否	590
4165	10:40	普洱	菏泽	6	115	41	是	1181
4166	20:30	襄阳	厦门	1	181	85	否	3555
4167	07:50	南阳	凯里	5	91	78	是	305
4168	18:40	绵阳	厦门	1	61	32	否	1933
4169	01:50	万州	温州	7	84	71	是	1703
4170	03:50	文山	玉树	2	170	63	是	3475
4171	20:30	潍坊	赣州	7	168	15	否	270
4172	04:30	延安	林芝	1	99	37	是	3053
4173	21:40	荔波	福州	2	129	12	否	1970
4174	09:00	深圳	扎兰屯	1	196	80	是	1796
4175	10:20	无锡	徐州	6	139	67	是	2409
4176	08:20	阿克苏	威海	7	93	69	是	144
4177	07:00	台北	迪庆	7	57	14	是	456
4178	14:00	海口	成都	2	89	53	是	985
4179	17:10	霍林郭勒	梧州	3	72	59	否	3093
4180	16:20	运城	龙岩	6	227	179	否	1950
4181	13:30	和田	张家口	7	142	83	是	2469
4182	10:00	额济纳旗	义乌	1	247	183	是	3303
4183	09:40	大庆	威海	7	68	64	是	1520
4184	18:50	南阳	上饶	5	132	68	否	1001
4185	09:50	齐齐哈尔	嘉义	1	217	14	是	2821
4186	13:30	潍坊	日照	2	136	43	是	1071
4187	10:30	台南	霍林郭勒	1	181	173	是	679
4188	16:10	漠河	杭州	4	90	45	否	1419
4189	09:40	张家口	巴彦淖尔	4	190	91	是	1434
4190	15:00	揭阳	德令哈	1	66	21	否	3928
4191	20:10	伊春	鄂尔多斯	1	85	82	否	108
4192	16:30	北海	烟台	4	235	60	否	1592
4193	15:50	珠海	金昌	2	207	11	否	3742
4194	16:00	南竿	榆林	3	79	28	否	1294
4195	15:40	淮安	忻州	6	110	73	否	2932
4196	04:40	高雄	宁蒗	3	182	12	是	1978
4197	18:20	沈阳	南阳	1	124	88	否	2002
4198	01:00	沈阳	景德镇	1	207	177	是	1423
4199	12:00	张掖	大同	1	92	78	是	1784
4200	03:10	泸州	呼伦贝尔	3	239	91	是	1863
4201	10:50	青岛	岳阳	3	151	146	是	1025
4202	16:50	永州	台北	4	192	158	否	3597
4203	09:00	若羌	黔江	3	108	71	是	1649
4204	21:40	海口	大理	2	198	173	否	2804
4205	07:50	若羌	西双版纳	7	92	4	是	2927
4206	06:00	昭通	广元	2	64	42	是	403
4207	15:10	博乐	北京	3	196	102	否	1777
4208	02:30	金门	邯郸	2	226	10	是	3664
4209	00:50	连云港	阿克苏	5	243	22	是	2375
4210	04:40	南宁	上饶	5	117	91	是	3262
4211	23:10	巴彦淖尔	石家庄	1	130	16	否	251
4212	10:20	百色	昌都	1	66	32	是	2896
4213	07:50	承德	扎兰屯	5	82	80	是	104
4214	08:10	南京	承德	4	90	36	是	2620
4215	15:20	日照	额济纳旗	5	148	65	否	2939
4216	21:30	海口	营口	1	172	21	否	461
4217	11:10	盐城	井冈山	7	219	158	是	3878
4218	12:10	库尔勒	金门	7	177	111	是	2233
4219	17:40	敦煌	黄山	7	198	46	否	1019
4220	19:00	和田	恩施	1	97	83	否	3911
4221	21:00	张家口	固原	3	105	10	否	288
4222	22:00	宁蒗	通辽	5	130	116	否	685
4223	20:30	惠州	济宁	7	242	24	否	3739
4224	04:50	昆明	海口	1	158	6	是	582
4225	03:00	井冈山	锦州	1	160	119	是	2959
4226	16:10	大连	宜昌	1	241	89	否	2072
4227	23:40	吐鲁番	南京	5	154	83	否	132
4228	00:40	毕节	北海	1	220	144	是	3126
4229	22:50	芜湖	夏河	1	150	98	否	1856
4230	01:50	台东	台南	7	86	67	是	2834
4231	20:20	大理	黄山	1	92	41	否	3787
4232	15:50	宁波	伊宁	1	135	70	否	1496
4233	14:30	长治	景德镇	3	79	71	否	461
4234	17:40	池州	宁蒗	2	156	103	否	3202
4235	02:10	西昌	武汉	4	132	47	是	3113
4236	18:10	马公	舟山	1	243	67	否	2200
4237	12:50	阿尔山	南通	7	51	11	是	321
4238	15:20	沧源	南通	1	116	59	否	3957
4239	01:10	赣州	宜春	4	245	194	是	2314
4240	23:30	珠海	岳阳	1	95	17	否	289
4241	14:00	秦皇岛	黑河	6	144	1	是	1813
4242	21:50	普洱	乌海	4	179	54	否	3185
4243	09:00	霍林郭勒	荆州	2	88	2	是	2139
4244	00:40	沈阳	岳阳	1	94	4	是	889
4245	14:20	霍林郭勒	阿里	6	60	26	是	3581
4246	02:00	阿里	霍林郭勒	4	96	14	是	3527
4247	18:10	沧源	贵阳	7	60	55	否	2169
4248	19:40	梧州	宜春	1	103	67	否	1671
4249	02:10	腾冲	威海	1	116	17	是	2338
4250	06:50	义乌	兴义	7	244	85	是	2445
4251	20:20	太原	乌兰浩特	1	94	80	否	252
4252	02:30	格尔木	库车	2	223	105	是	853
4253	04:30	龙岩	常德	5	188	159	是	867
4254	02:20	烟台	揭阳	6	198	164	是	3677
4255	23:50	伊宁	襄阳	2	111	79	否	1824
4256	19:40	加格达奇	锦州	2	152	129	否	2727
4257	18:30	西昌	喀什	4	190	150	否	2501
4258	20:40	海口	广州	2	132	39	否	1784
4259	03:40	库尔勒	西宁	1	205	131	是	111
4260	00:40	松原	延吉	2	167	30	是	128
4261	06:10	大同	西宁	5	160	51	是	1598
4262	05:30	腾冲	黎平	1	59	41	是	639
4263	16:30	若羌	呼伦贝尔	5	235	75	否	1648
4264	08:40	吐鲁番	烟台	3	167	78	是	926
4265	23:10	哈密	揭阳	7	125	88	否	3349
4266	21:00	满洲里	上饶	5	142	30	否	3145
4267	07:50	盐城	漠河	1	206	101	是	758
4268	03:10	佛山	松原	3	126	103	是	2094
4269	05:20	桂林	恩施	4	73	66	是	2248
4270	21:10	夏河	温州	4	78	21	否	3789
4271	14:10	营口	长春	1	113	88	是	3353
4272	09:20	井冈山	祁连	4	143	138	是	1356
4273	08:10	齐齐哈尔	东营	3	92	60	是	1344
4274	03:00	黎平	红原	1	54	7	是	190
4275	07:00	日照	巫山	1	137	38	是	1612
4276	02:00	伊春	义乌	5	141	51	是	786
4277	00:20	盐城	攀枝花	4	144	57	是	232
4278	09:40	白城	百色	7	67	59	是	2116
4279	08:40	海口	兴义	5	110	20	是	2546
4280	06:40	红原	阿尔山	5	79	6	是	724
4281	05:30	中卫	阿克苏	7	241	19	是	3055
4282	05:20	荆门	广元	3	191	136	是	3523
4283	19:30	梅州	丽江	1	73	14	否	1713
4284	05:10	银川	芜湖	6	94	88	是	342
4285	23:00	梅州	马公	4	155	73	否	785
4286	17:40	南充	石河子	3	97	72	否	994
4287	06:20	呼和浩特	建三江	1	71	18	是	3220
4288	23:30	哈尔滨	额济纳旗	7	183	52	否	119
4289	06:00	珠海	乌拉特中	3	124	17	是	184
4290	20:50	遵义	阿拉善右	7	58	1	否	525
4291	03:50	荔波	南昌	1	69	64	是	3723
4292	04:40	莎车	张掖	1	242	128	是	3563
4293	02:00	台北	阿里	4	96	72	是	563
4294	21:40	毕节	红原	7	196	88	否	1417
4295	17:20	遵义	澳门	5	97	17	否	2704
4296	12:00	普洱	红原	1	78	48	是	1008
4297	04:50	黄山	汉中	1	56	39	是	2540
4298	22:20	腾冲	龙岩	3	92	61	否	3521
4299	16:40	阿克苏	怀化	1	158	127	否	3440
4300	08:20	昆明	乌兰浩特	2	66	30	是	1822
4301	02:40	厦门	张家口	5	114	107	是	801
4302	14:50	巴中	敦煌	3	95	75	否	756
4303	08:10	衢州	百色	2	245	206	是	989
4304	22:40	安顺	日照	3	199	105	否	3719
4305	05:10	马祖	宁蒗	4	55	40	是	2585
4306	21:20	额济纳旗	六盘水	7	211	11	否	1312
4307	16:00	泸州	怀化	1	246	84	否	2765
4308	00:00	赣州	佛山	4	84	51	是	1160
4309	14:00	承德	舟山	6	175	18	是	2155
4310	19:30	夏河	阿拉善左	7	210	207	否	2485
4311	19:10	林芝	松原	7	102	86	否	1685
4312	20:50	石河子	布尔津	5	55	8	否	1718
4313	19:10	加格达奇	海口	1	170	11	否	2125
4314	00:00	夏河	营口	4	211	153	是	3841
4315	22:20	阿克苏	威海	2	242	69	否	1498
4316	20:00	乌海	日喀则	7	143	49	否	2474
4317	22:20	呼和浩特	花莲	7	86	46	否	3378
4318	04:40	阿拉善左	桂林	4	72	27	是	1495
4319	02:20	昭通	夏河	4	191	47	是	2501
4320	14:10	徐州	湛江	1	193	12	是	195
4321	22:00	呼伦贝尔	和田	6	93	59	否	865
4322	23:10	花土沟	乌兰察布	1	99	66	否	3151
4323	15:50	西昌	加格达奇	3	213	202	否	3060
4324	12:00	保山	秦皇岛	1	134	117	是	3041
4325	10:00	重庆	迪庆	1	88	50	是	2847
4326	18:30	万州	营口	1	85	69	否	2020
4327	05:50	兴义	丹东	1	60	32	是	3810
4328	21:20	抚远	常德	3	98	69	否	317
4329	04:30	腾冲	阿勒泰	4	164	116	是	2131
4330	03:40	常州	台州	5	224	154	是	424
4331	05:10	朝阳	贵阳	5	183	164	是	1731
4332	09:30	赣州	鸡西	5	116	20	是	2999
4333	19:30	九寨沟	怀化	2	90	18	否	176
4334	03:30	黄山	洛阳	6	245	96	是	1433
4335	13:10	运城	芒市	7	244	221	是	178
4336	00:10	承德	邯郸	6	92	15	是	2712
4337	07:20	珠海	武汉	1	224	74	是	108
4338	11:10	哈尔滨	红原	2	203	200	是	465
4339	22:50	漠河	北海	7	105	56	否	931
4340	02:00	忻州	丹东	1	105	32	是	3627
4341	00:10	武隆	荆门	3	208	188	是	2202
4342	17:20	乌拉特中	南京	3	164	10	否	726
4343	01:00	百色	大理	5	116	12	是	2160
4344	15:50	黔江	武夷山	2	248	124	否	746
4345	06:10	荆州	锡林浩特	7	122	15	是	2882
4346	07:00	菏泽	赣州	1	246	82	是	1974
4347	04:50	哈尔滨	鞍山	1	52	29	是	3702
4348	07:50	布尔津	敦煌	3	73	22	是	3341
4349	01:50	河池	广州	5	86	36	是	3980
4350	11:00	武隆	拉萨	1	76	50	是	512
4351	09:40	昭通	济南	3	61	57	是	1283
4352	18:00	南阳	巴彦淖尔	5	60	55	否	3510
4353	01:50	洛阳	温州	6	141	72	是	636
4354	07:40	运城	若羌	6	222	191	是	235
4355	23:10	佛山	大连	3	79	16	否	700
4356	08:20	克拉玛依	阿拉善左	7	175	26	是	1139
4357	07:50	霍林郭勒	临沧	1	66	9	是	1303
4358	02:20	三亚	徐州	7	147	30	是	2545
4359	22:20	大庆	包头	1	192	156	否	298
4360	09:30	敦煌	威海	1	56	52	是	3708
4361	01:50	澳门	德令哈	4	66	54	是	1458
4362	20:10	忻州	大连	4	229	173	否	431
4363	21:10	杭州	淮安	5	109	75	否	3730
4364	22:00	三亚	龙岩	3	244	151	否	200
4365	16:50	喀什	库车	2	81	28	否	168
4366	21:30	花莲	鄂尔多斯	5	108	69	否	3436
4367	06:40	西双版纳	夏河	1	165	145	是	3196
4368	13:50	青岛	九江	5	152	3	是	2430
4369	21:30	舟山	祁连	3	65	61	否	3531
4370	21:40	玉树	厦门	2	135	103	否	885
4371	16:50	黄山	凯里	1	94	86	否	208
4372	16:00	广州	琼海	7	183	15	否	3521
4373	22:30	大庆	高雄	5	97	40	否	3711
4374	20:30	稻城	临汾	3	124	120	否	177
4375	11:50	呼伦贝尔	宁波	7	119	35	是	166
4376	13:40	丹东	保山	2	200	44	是	1144
4377	21:00	赤峰	松原	2	153	138	否	2181
4378	18:20	连云港	六盘水	1	62	15	否	2018
4379	23:30	六盘水	营口	3	72	35	否	3658
4380	22:40	温州	怀化	4	191	40	否	1519
4381	08:30	遵义	上海	1	110	105	是	3446
4382	23:10	沈阳	迪庆	2	178	142	否	2143
4383	05:40	舟山	漠河	6	213	97	是	2900
4384	09:00	昌都	邯郸	6	218	164	是	936
4385	17:20	张家界	安庆	1	132	67	否	354
4386	03:50	天水	绵阳	7	55	18	是	634
4387	19:00	南京	台南	6	135	80	否	2258
4388	08:40	宜昌	南京	1	194	145	是	3474
4389	23:10	扬州	西昌	3	147	117	否	2508
4390	22:30	且末	呼伦贝尔	1	184	157	否	2326
4391	18:20	日喀则	吕梁	5	196	100	否	1026
4392	02:10	张家界	敦煌	3	131	12	是	2516
4393	18:10	花莲	台南	1	154	88	否	614
4394	16:30	南京	铜仁	6	187	119	否	1156
4395	18:00	攀枝花	大理	2	153	8	否	3048
4396	15:30	温州	通辽	6	78	70	否	1520
4397	17:40	珠海	高雄	7	167	88	否	412
4398	18:30	南阳	澜沧	7	63	9	否	2097
4399	20:20	阿克苏	和田	5	226	68	否	3196
4400	23:20	深圳	铜仁	1	72	7	否	2970
4401	22:00	琼海	霍林郭勒	1	136	51	否	3428
4402	18:20	且末	长治	5	62	33	否	2667
4403	14:50	伊宁	杭州	6	145	2	否	690
4404	02:40	营口	锡林浩特	3	73	3	是	938
4405	16:40	天津	威海	3	73	71	否	2775
4406	02:40	呼伦贝尔	长治	7	55	19	是	1691
4407	02:50	马公	莎车	5	54	37	是	259
4408	16:20	西宁	沈阳	6	78	63	否	3767
4409	07:20	成都	泸州	1	228	49	是	2599
4410	08:30	菏泽	凯里	5	204	52	是	167
4411	22:00	攀枝花	信阳	2	133	112	否	2223
4412	09:30	林芝	花莲	1	73	23	是	3385
4413	19:40	芒市	鸡西	7	249	135	否	1871
4414	14:50	宜昌	长治	6	180	49	否	2481
4415	12:40	凯里	澜沧	5	112	98	是	2687
4416	05:30	景德镇	新源	3	80	54	是	1992
4417	21:30	西宁	衡阳	1	98	46	否	1833
4418	03:50	伊春	阜阳	4	55	0	是	3683
4419	19:40	张家界	建三江	6	209	166	否	3067
4420	04:00	中卫	常德	6	71	54	是	617
4421	11:50	南阳	日照	3	84	18	是	175
4422	14:30	德令哈	敦煌	6	52	34	否	2217
4423	18:10	台中	忻州	5	240	7	否	1328
4424	06:00	额济纳旗	阿尔山	1	104	13	是	1596
4425	14:10	日喀则	库尔勒	1	57	6	是	456
4426	01:50	佛山	三亚	4	90	29	是	1934
4427	11:30	且末	佛山	2	121	40	是	2263
4428	12:00	腾冲	百色	4	164	149	是	3054
4429	07:30	松原	喀什	1	89	14	是	903
4430	19:30	北京	东营	6	155	136	否	754
4431	21:00	澜沧	呼和浩特	6	55	54	否	174
4432	12:10	香港	大连	7	182	100	是	1185
4433	20:50	伊宁	武隆	1	151	101	否	652
4434	04:30	康定	西双版纳	4	64	45	是	1145
4435	08:00	嘉义	佳木斯	7	98	90	是	2471
4436	00:20	阿里	台北	3	129	19	是	3213
4437	14:00	南京	信阳	5	215	61	是	2730
4438	20:00	康定	二连浩特	7	89	0	否	604
4439	04:20	达州	西安	7	137	32	是	2074
4440	06:00	合肥	延安	6	75	47	是	707
4441	06:40	舟山	鄂尔多斯	2	89	75	是	1748
4442	19:10	荔波	扬州	5	86	23	否	217
4443	17:50	福州	长治	4	75	27	否	2731
4444	00:00	抚远	临沧	1	76	53	是	2751
4445	03:20	马祖	阜阳	2	83	15	是	1831
4446	17:50	哈密	三明	7	76	53	否	1620
4447	23:10	昭通	遵义	1	64	4	否	1499
4448	20:30	扎兰屯	松原	4	53	17	否	1251
4449	12:20	台北	梅州	3	230	229	是	2689
4450	22:00	吕梁	白城	6	76	7	否	2235
4451	23:40	满洲里	鞍山	1	107	20	否	3224
4452	20:20	武汉	济宁	1	236	72	否	1426
4453	03:20	通辽	赤峰	7	210	79	是	581
4454	11:00	澜沧	十堰	1	193	72	是	1555
4455	23:00	扎兰屯	揭阳	1	65	19	否	2059
4456	23:00	库尔勒	桂林	3	54	6	否	1043
4457	15:30	成都	且末	5	208	28	否	3558
4458	22:00	鸡西	武隆	7	144	134	否	3620
4459	16:10	烟台	衡阳	7	116	0	否	1469
4460	21:50	鸡西	抚远	7	115	16	否	1657
4461	08:50	南宁	盐城	4	78	77	是	1736
4462	08:40	兰州	长治	1	135	45	是	1020
4463	19:00	佛山	六盘水	3	59	0	否	2225
4464	22:30	攀枝花	六盘水	2	198	64	否	3652
4465	06:20	张家口	和田	6	192	173	是	2542
4466	10:00	伊春	佳木斯	1	246	19	是	415
4467	06:40	沈阳	百色	4	57	40	是	1647
4468	10:50	宁波	马祖	6	181	134	是	3200
4469	09:30	台州	贵阳	2	90	75	是	1190
4470	18:10	漠河	成都	2	129	23	否	1010
4471	10:50	恩施	济宁	4	173	129	是	1605
4472	09:30	连云港	泉州	2	132	67	是	3304
4473	09:40	上饶	临沧	1	56	0	是	2206
4474	18:50	九江	景德镇	1	203	162	否	3323
4475	00:10	九江	宁波	2	166	31	是	2038
4476	03:30	南充	德令哈	6	67	12	是	473
4477	14:30	郑州	岳阳	1	93	13	否	940
4478	01:10	西双版纳	泉州	4	183	167	是	3658
4479	23:10	日喀则	柳州	7	87	10	否	3432
4480	08:00	绵阳	阿里	1	103	44	是	328
4481	08:50	十堰	荔波	2	220	166	是	3015
4482	06:30	柳州	万州	3	160	35	是	386
4483	06:50	万州	景德镇	1	184	79	是	2063
4484	00:20	合肥	唐山	5	167	155	是	1995
4485	15:00	泸州	秦皇岛	7	240	13	否	880
4486	19:30	南竿	沈阳	6	187	181	否	433
4487	15:10	吕梁	遵义	1	241	177	否	1794
4488	03:50	太原	阿拉善右	1	174	167	是	3432
4489	03:10	通辽	宁波	5	220	138	是	2774
4490	15:20	松原	安顺	5	52	23	否	128
4491	17:40	白城	二连浩特	7	195	56	否	760
4492	02:20	中卫	绵阳	5	75	18	是	3904
4493	05:20	广元	阿克苏	5	101	69	是	3766
4494	10:00	天水	大同	1	60	47	是	1472
4495	20:00	榆林	巫山	4	243	168	否	683
4496	11:00	白山	临汾	2	61	19	是	3224
4497	19:10	建三江	广州	7	86	22	否	1189
4498	04:10	庆阳	玉树	7	73	63	是	1332
4499	16:40	阿勒泰	琼海	6	92	90	否	1553
4500	00:30	三明	漠河	6	83	37	是	995
4501	07:50	天水	巫山	4	204	181	是	731
4502	13:40	五大连池	果洛	2	68	66	是	3766
4503	05:40	夏河	宁波	6	129	116	是	2949
4504	23:30	阿尔山	布尔津	2	105	85	否	3650
4505	15:00	夏河	东营	2	219	63	否	1585
4506	21:00	神农架	济南	2	82	51	否	3959
4507	03:40	琼海	康定	5	249	179	是	3479
4508	18:40	博乐	福州	6	127	45	否	647
4509	21:50	揭阳	济南	3	221	106	否	2534
4510	04:10	百色	海口	5	206	2	是	3927
4511	10:50	安顺	天津	2	222	152	是	3820
4512	07:20	布尔津	邯郸	3	161	140	是	1038
4513	00:40	石河子	喀什	6	174	29	是	2147
4514	18:10	阿拉善右	夏河	4	199	76	否	712
4515	02:10	武夷山	额济纳旗	4	130	97	是	438
4516	08:20	普洱	柳州	7	57	0	是	1660
4517	07:50	克拉玛依	惠州	2	53	51	是	306
4518	15:00	克拉玛依	济南	1	225	38	否	2949
4519	04:00	九江	鸡西	5	246	228	是	1389
4520	04:10	鄂尔多斯	武夷山	3	91	64	是	2378
4521	04:10	长沙	衢州	1	212	20	是	2201
4522	04:20	黔江	澳门	7	233	144	是	1535
4523	14:50	且末	石河子	4	211	60	否	993
4524	03:50	马祖	潍坊	1	61	22	是	3409
4525	14:40	丹东	烟台	2	199	46	否	1567
4526	23:00	马公	阿拉善左	3	109	91	否	2203
4527	01:00	满洲里	巴中	1	246	53	是	3645
4528	05:20	万州	洛阳	5	242	138	是	3236
4529	05:20	泉州	哈尔滨	5	77	53	是	1451
4530	01:50	泉州	张家界	2	52	43	是	3231
4531	06:50	和田	嘉义	3	193	19	是	3803
4532	18:30	襄阳	成都	1	92	33	否	3933
4533	09:10	十堰	延安	2	160	68	是	1448
4534	11:30	满洲里	腾冲	6	72	37	是	3444
4535	19:30	南竿	海口	4	223	12	否	2198
4536	18:40	阿拉善右	沧源	6	186	98	否	1840
4537	18:20	包头	三明	1	108	8	否	2463
4538	11:40	昆明	永州	6	105	103	是	2980
4539	02:30	宁波	长沙	3	102	12	是	3147
4540	21:30	乌兰浩特	西安	3	183	16	否	3369
4541	00:40	吕梁	黎平	2	82	65	是	2706
4542	03:20	百色	宜昌	2	60	19	是	2524
4543	01:10	秦皇岛	澳门	1	85	83	是	2759
4544	19:30	沈阳	德令哈	1	55	23	否	1757
4545	19:10	巫山	德令哈	5	82	4	否	181
